Crawl_Date,Scheduled_Time,Actual_Time,Origin,IATA,Airline,Flight_No,Terminal,Arrival_Runway,Status,Actual_Tail,Aircraft_Type,Category
2026-03-06,2026-03-06 17:30,2026-03-06 17:54,Ho Chi Minh City,SGN,Vietjet Air,VJ194,1,,Landed,VN-A552,A21N,passenger
2026-03-06,2026-03-06 17:45,2026-03-06 17:47,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G854,1,,Landed,VN-A279,A321,passenger
2026-03-06,2026-03-06 17:35,2026-03-06 17:32,Ho Chi Minh City,SGN,Vietnam Airlines,VN232,1,,Landed,VN-A874,B78X,passenger
2026-03-06,2026-03-06 16:55,2026-03-06 17:05,Ho Chi Minh City,SGN,Bamboo Airways,QH240,1,,Landed,VN-A585,A321,passenger
2026-03-06,2026-03-06 17:05,2026-03-06 16:56,Ho Chi Minh City,SGN,Vietnam Airlines,VN250,1,,Landed,VN-A862,B789,passenger
2026-03-06,2026-03-06 16:05,2026-03-06 16:19,Ho Chi Minh City,SGN,Vietnam Airlines,VN214,1,,Landed,VN-A892,A359,passenger
2026-03-06,2026-03-06 15:05,2026-03-06 15:25,Ho Chi Minh City,SGN,Vietnam Airlines,VN248,1,,Landed,VN-A865,B789,passenger
2026-03-06,2026-03-06 15:25,2026-03-06 15:21,Ho Chi Minh City,SGN,Bamboo Airways,QH242,1,,Landed,ER-00005,A320,passenger
2026-03-06,2026-03-06 14:40,2026-03-06 15:00,Ho Chi Minh City,SGN,Vietjet Air,VJ138,1,,Landed,VN-A657,A321,passenger
2026-03-06,2026-03-06 14:40,2026-03-06 14:58,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G838,1,,Landed,VN-A280,A321,passenger
2026-03-06,2026-03-06 14:30,2026-03-06 14:39,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G840,1,,Landed,VN-A906,A21N,passenger
2026-03-06,2026-03-06 14:05,2026-03-06 14:02,Ho Chi Minh City,SGN,Vietnam Airlines,VN212,1,,Landed,VN-A871,B789,passenger
2026-03-06,2026-03-06 13:05,2026-03-06 13:08,Ho Chi Minh City,SGN,Vietnam Airlines,VN246,1,,Landed,VN-A863,B789,passenger
2026-03-06,2026-03-06 12:05,2026-03-06 12:05,Ho Chi Minh City,SGN,Vietnam Airlines,VN210,1,,Landed,VN-A869,B789,passenger
2026-03-06,2026-03-06 09:40,2026-03-06 09:36,Ho Chi Minh City,SGN,Vietnam Airlines,VN242,1,,Landed,VN-A892,A359,passenger
2026-03-06,2026-03-06 09:05,2026-03-06 09:09,Ho Chi Minh City,SGN,Vietnam Airlines,VN240,1,,Landed,VN-A865,B789,passenger
2026-03-06,2026-03-06 09:20,2026-03-06 09:06,Ho Chi Minh City,SGN,Bamboo Airways,QH204,1,,Landed,ER-00005,A320,passenger
2026-03-06,2026-03-06 08:25,2026-03-06 08:21,Ho Chi Minh City,SGN,Vietjet Air,VJ126,1,,Landed,VN-A657,A321,passenger
2026-03-06,2026-03-06 08:20,2026-03-06 08:12,Ho Chi Minh City,SGN,Vietnam Airlines,VN7042,1,,Landed,VN-A323,A321,passenger
2026-02-23,2026-02-23 15:30,2026-02-23 15:28,Hanoi,HAN,Bamboo Airways,QH251,2,,Landed,JU-1410,A320,passenger
2026-03-07,2026-03-08 00:05,2026-03-07 23:58,Ho Chi Minh City,SGN,Vietnam Airlines,VN224,1,,Landed,VN-A877,B78X,passenger
2026-03-07,2026-03-07 23:10,2026-03-07 23:00,Ho Chi Minh City,SGN,Vietjet Air,VJ156,1,,Landed,VN-A649,A321,passenger
2026-03-07,2026-03-07 22:35,2026-03-07 22:32,Ho Chi Minh City,SGN,Vietnam Airlines,VN256,1,,Landed,VN-A396,A321,passenger
2026-03-07,2026-03-07 22:05,2026-03-07 22:16,Ho Chi Minh City,SGN,Vietnam Airlines,VN220,1,,Landed,VN-A866,B789,passenger
2026-03-07,2026-03-07 22:00,2026-03-07 21:34,Ho Chi Minh City,SGN,Vietjet Air,VJ190,1,,Landed,VN-A641,A321,passenger
2026-03-07,2026-03-07 21:20,2026-03-07 21:24,Ho Chi Minh City,SGN,Vietjet Air,VJ196,1,,Landed,VN-A532,A321,passenger
2026-03-07,2026-03-07 21:05,2026-03-07 21:13,Ho Chi Minh City,SGN,Vietnam Airlines,VN258,1,,Landed,VN-A879,B78X,passenger
2026-03-07,2026-03-07 20:35,2026-03-07 20:22,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G868,1,,Landed,VN-A282,A21N,passenger
2026-03-07,2026-03-07 20:30,2026-03-07 20:31,Ho Chi Minh City,SGN,Vietjet Air,VJ158,1,,Landed,VN-A684,A321,passenger
2026-03-07,2026-03-07 20:20,2026-03-07 20:02,Ho Chi Minh City,SGN,Vietnam Airlines,VN7048,1,,Landed,VN-A878,B78X,passenger
2026-03-07,2026-03-07 20:05,2026-03-07 19:55,Ho Chi Minh City,SGN,Vietnam Airlines,VN218,1,,Landed,VN-A869,B789,passenger
2026-03-07,2026-03-08 16:50,2026-03-07 19:12,Ho Chi Minh City,SGN,Vietjet Air,VJ134,1,,Landed,LY-MLI,A320,passenger
2026-03-07,2026-03-07 18:55,2026-03-07 18:55,Ho Chi Minh City,SGN,Vietjet Air,VJ172,1,,Landed,VN-A657,A321,passenger
2026-03-07,2026-03-07 18:45,2026-03-07 18:29,Ho Chi Minh City,SGN,Vietnam Airlines,VN252,1,,Landed,VN-A874,B78X,passenger
2026-03-07,2026-03-07 18:05,2026-03-07 18:02,Ho Chi Minh City,SGN,Vietnam Airlines,VN216,1,,Landed,VN-A872,B78X,passenger
2026-03-07,2026-03-07 17:35,2026-03-07 17:39,Ho Chi Minh City,SGN,Vietnam Airlines,VN232,1,,Landed,VN-A877,B78X,passenger
2026-03-07,2026-03-07 17:45,2026-03-07 17:36,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G854,1,,Landed,VN-A280,A321,passenger
2026-03-07,2026-03-07 17:30,2026-03-07 17:29,Ho Chi Minh City,SGN,Vietjet Air,VJ194,1,,Landed,VN-A553,A21N,passenger
2026-03-07,2026-03-07 16:05,2026-03-07 16:16,Ho Chi Minh City,SGN,Vietnam Airlines,VN214,1,,Landed,VN-A866,B789,passenger
2026-03-07,2026-03-07 15:35,2026-03-07 16:10,Ho Chi Minh City,SGN,Vietravel Airlines,VU770,1,,Landed,VN-A136,A320,passenger
2026-02-25,2026-02-26 19:30,2026-02-25 22:11,Hanoi,HAN,Vietjet Air,VJ163,2,,Landed,LY-MLI,A320,passenger
2026-03-07,2026-03-07 15:05,2026-03-07 15:08,Ho Chi Minh City,SGN,Vietnam Airlines,VN248,1,,Landed,VN-A894,A359,passenger
2026-03-07,2026-03-07 15:25,2026-03-07 15:10,Ho Chi Minh City,SGN,Bamboo Airways,QH242,1,,Landed,ER-00005,A320,passenger
2026-03-07,2026-03-07 14:30,2026-03-07 14:56,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G838,1,,Landed,VN-A281,A21N,passenger
2026-03-07,2026-03-07 13:05,2026-03-07 12:54,Ho Chi Minh City,SGN,Vietnam Airlines,VN246,1,,Landed,VN-A898,A359,passenger
2026-03-07,2026-03-07 12:10,2026-03-07 12:36,Ho Chi Minh City,SGN,Vietjet Air,VJ128,1,,Landed,VN-A636,A321,passenger
2026-03-07,2026-03-07 12:30,2026-03-07 12:16,Ho Chi Minh City,SGN,Bamboo Airways,QH224,1,,Landed,JU-1410,A320,passenger
2026-03-07,2026-03-07 12:05,2026-03-07 11:59,Ho Chi Minh City,SGN,Vietnam Airlines,VN210,1,,Landed,VN-A868,B789,passenger
2026-03-07,2026-03-07 11:10,2026-03-07 11:24,Ho Chi Minh City,SGN,Vietjet Air,VJ132,1,,Landed,VN-A667,A321,passenger
2026-03-07,2026-03-07 11:35,2026-03-07 11:19,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G822,1,,Landed,VN-A279,A321,passenger
2026-03-07,2026-03-07 10:05,2026-03-07 09:52,Ho Chi Minh City,SGN,Vietnam Airlines,VN208,1,,Landed,VN-A891,A359,passenger
2026-03-07,2026-03-07 07:55,2026-03-07 07:43,Ho Chi Minh City,SGN,Vietravel Airlines,VU750,1,,Landed,VN-A289,A321,passenger
2026-03-07,2026-03-07 07:30,2026-03-07 07:11,Ho Chi Minh City,SGN,Vietjet Air,VJ122,1,,Landed,VN-A689,A320,passenger
2026-03-08,2026-03-09 00:05,2026-03-08 23:52,Ho Chi Minh City,SGN,Vietnam Airlines,VN224,1,,Landed,VN-A617,A21N,passenger
2026-03-08,2026-03-09 21:20,2026-03-08 23:15,Ho Chi Minh City,SGN,Vietjet Air,VJ196,1,,Landed,VN-A815,A333,passenger
2026-03-08,2026-03-08 23:05,2026-03-08 23:06,Ho Chi Minh City,SGN,Vietnam Airlines,VN260,1,,Landed,VN-A893,A359,passenger
2026-03-08,2026-03-08 22:15,2026-03-08 22:57,Ho Chi Minh City,SGN,Vietravel Airlines,VU794,1,,Landed,VN-A136,A320,passenger
2026-03-08,2026-03-08 22:05,2026-03-08 22:12,Ho Chi Minh City,SGN,Vietnam Airlines,VN220,1,,Landed,VN-A865,B789,passenger
2026-03-08,2026-03-08 21:40,2026-03-08 21:45,Ho Chi Minh City,SGN,Vietnam Airlines,VN262,1,,Landed,VN-A871,B789,passenger
2026-03-08,2026-03-08 21:45,2026-03-08 21:42,Ho Chi Minh City,SGN,Bamboo Airways,QH268,1,,Landed,ER-00005,A320,passenger
2026-03-08,2026-03-08 21:15,2026-03-08 21:39,Ho Chi Minh City,SGN,Vietjet Air,VJ160,1,,Landed,VN-A642,A321,passenger
2026-03-08,2026-03-08 21:00,2026-03-08 21:23,Ho Chi Minh City,SGN,Vietjet Air,VJ166,1,,Landed,VN-A532,A321,passenger
2026-03-08,2026-03-08 21:05,2026-03-08 21:17,Ho Chi Minh City,SGN,Vietnam Airlines,VN258,1,,Landed,VN-A897,A359,passenger
2026-03-08,2026-03-08 21:10,2026-03-08 20:54,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G872,1,,Landed,VN-A909,A20N,passenger
2026-03-08,2026-03-08 20:30,2026-03-08 20:29,Ho Chi Minh City,SGN,Vietjet Air,VJ158,1,,Landed,VN-A554,A21N,passenger
2026-03-08,2026-03-08 20:05,2026-03-08 20:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN218,1,,Landed,VN-A879,B78X,passenger
2026-02-27,2026-02-28 16:10,2026-02-27 18:47,Hanoi,HAN,Vietjet Air,VJ151,2,,Landed,LY-NVE,A320,passenger
2026-03-08,2026-03-08 19:05,2026-03-08 19:10,Ho Chi Minh City,SGN,Vietnam Airlines,VN254,1,,Landed,VN-A877,B78X,passenger
2026-03-08,2026-03-08 19:20,2026-03-08 19:05,Ho Chi Minh City,SGN,Vietravel Airlines,VU780,1,,Landed,VN-A289,A321,passenger
2026-03-08,2026-03-08 18:45,2026-03-08 18:47,Ho Chi Minh City,SGN,Vietnam Airlines,VN252,1,,Landed,VN-A867,B789,passenger
2026-03-08,2026-03-08 18:05,2026-03-08 17:57,Ho Chi Minh City,SGN,Vietnam Airlines,VN216,1,,Landed,VN-A872,B78X,passenger
2026-03-08,2026-03-08 17:35,2026-03-08 17:36,Ho Chi Minh City,SGN,Vietnam Airlines,VN232,1,,Landed,VN-A874,B78X,passenger
2026-03-08,2026-03-08 17:45,2026-03-08 17:33,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G854,1,,Landed,VN-A280,A321,passenger
2026-02-28,2026-03-01 12:20,2026-02-28 15:20,Hanoi,HAN,Vietravel Airlines,VU775,2,,Landed,VN-A136,A320,passenger
2026-03-08,2026-03-08 17:30,2026-03-08 17:30,Ho Chi Minh City,SGN,Vietjet Air,VJ194,1,,Landed,VN-A643,A321,passenger
2026-03-08,2026-03-08 16:50,2026-03-08 17:23,Ho Chi Minh City,SGN,Vietjet Air,VJ134,1,,Landed,LY-MLI,A320,passenger
2026-03-08,2026-03-08 17:05,2026-03-08 17:04,Ho Chi Minh City,SGN,Vietnam Airlines,VN250,1,,Landed,VN-A869,B789,passenger
2026-03-08,2026-03-08 16:05,2026-03-08 16:05,Ho Chi Minh City,SGN,Vietnam Airlines,VN214,1,,Landed,VN-A878,B78X,passenger
2026-03-08,2026-03-08 15:35,2026-03-08 15:43,Ho Chi Minh City,SGN,Vietravel Airlines,VU770,1,,Landed,VN-A129,A321,passenger
2026-03-08,2026-03-08 15:05,2026-03-08 15:04,Ho Chi Minh City,SGN,Vietnam Airlines,VN248,1,,Landed,VN-A888,A359,passenger
2026-03-08,2026-03-08 14:30,2026-03-08 14:34,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G838,1,,Landed,VN-A279,A321,passenger
2026-03-08,2026-03-08 14:05,2026-03-08 14:03,Ho Chi Minh City,SGN,Vietnam Airlines,VN212,1,,Landed,VN-A865,B789,passenger
2026-03-08,2026-03-08 13:05,2026-03-08 13:54,Ho Chi Minh City,SGN,Vietnam Airlines,VN246,1,,Landed,VN-A893,A359,passenger
2026-03-08,2026-03-08 12:05,2026-03-08 11:57,Ho Chi Minh City,SGN,Vietnam Airlines,VN210,1,,Landed,VN-A871,B789,passenger
2026-03-08,2026-03-08 11:35,2026-03-08 11:29,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G822,1,,Landed,VN-A280,A321,passenger
2026-03-08,2026-03-08 11:05,2026-03-08 10:53,Ho Chi Minh City,SGN,Vietnam Airlines,VN244,1,,Landed,VN-A867,B789,passenger
2026-03-08,2026-03-08 10:25,2026-03-08 10:31,Ho Chi Minh City,SGN,Vietjet Air,VJ184,1,,Landed,VN-A551,A21N,passenger
2026-03-02,2026-03-02 15:30,2026-03-02 15:24,Hanoi,HAN,Bamboo Airways,QH251,2,,Landed,JU-1410,A320,passenger
2026-03-08,2026-03-08 10:50,2026-03-08 10:25,Ho Chi Minh City,SGN,Bamboo Airways,QH208,1,,Landed,VN-A585,A321,passenger
2026-03-08,2026-03-08 09:30,2026-03-08 09:42,Ho Chi Minh City,SGN,Vietjet Air,VJ148,1,,Landed,LY-NVG,A320,passenger
2026-03-08,2026-03-08 09:40,2026-03-08 09:16,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G808,1,,Landed,VN-A281,A21N,passenger
2026-03-08,2026-03-08 08:25,2026-03-08 08:37,Ho Chi Minh City,SGN,Vietjet Air,VJ126,1,,Landed,VN-A522,A321,passenger
2026-03-05,2026-03-05 08:00,2026-03-05 07:26,Hanoi,HAN,Bamboo Airways,QH201,2,,Landed,VN-A585,A321,passenger
2026-03-08,2026-03-08 08:05,2026-03-08 07:59,Ho Chi Minh City,SGN,Vietnam Airlines,VN206,1,,Landed,VN-A865,B789,passenger
2026-03-06,2026-03-06 22:10,2026-03-06 22:47,Hanoi,HAN,Vietravel Airlines,VU787,2,,Landed,VN-A289,A321,passenger
2026-03-08,2026-03-08 07:55,2026-03-08 07:51,Ho Chi Minh City,SGN,Vietravel Airlines,VU750,1,,Landed,VN-A289,A321,passenger
2026-03-08,2026-03-08 07:30,2026-03-08 07:05,Ho Chi Minh City,SGN,Vietjet Air,VJ122,1,,Landed,VN-A532,A321,passenger
2026-03-08,2026-03-08 07:05,2026-03-08 06:48,Ho Chi Minh City,SGN,Vietnam Airlines,VN6002,1,,Landed,VN-A363,A321,passenger
2026-03-07,2026-03-07 17:40,2026-03-07 17:30,Hanoi,HAN,Vietnam Airlines,VN249,2,,Landed,VN-A879,B78X,passenger
2026-03-09,2026-03-09 21:10,2026-03-09 21:08,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G872,1,,Landed,VN-A281,A21N,passenger
2026-03-09,2026-03-09 17:35,2026-03-09 17:27,Ho Chi Minh City,SGN,Vietnam Airlines,VN232,1,,Landed,VN-A872,B78X,passenger
2026-03-07,2026-03-07 17:10,2026-03-07 16:47,Hanoi,HAN,Vietnam Airlines,VN215,2,,Landed,VN-A878,B78X,passenger
2026-03-09,2026-03-09 17:05,2026-03-09 16:53,Ho Chi Minh City,SGN,Vietnam Airlines,VN250,1,,Landed,VN-A898,A359,passenger
2026-03-07,2026-03-07 16:10,2026-03-07 16:01,Hanoi,HAN,Vietnam Airlines,VN253,2,,Landed,VN-A898,A359,passenger
2026-03-09,2026-03-09 14:30,2026-03-09 14:45,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G838,1,,Landed,VN-A279,A321,passenger
2026-03-07,2026-03-08 13:20,2026-03-07 15:50,Hanoi,HAN,Vietjet Air,VJ135,2,,Landed,VN-A636,A321,passenger
2026-03-09,2026-03-09 14:20,2026-03-09 14:36,Ho Chi Minh City,SGN,Vietnam Airlines,VN7046,1,,Landed,VN-A332,A321,passenger
2026-03-07,2026-03-07 15:10,2026-03-07 15:00,Hanoi,HAN,Vietnam Airlines,VN213,2,,Landed,VN-A874,B78X,passenger
2026-03-09,2026-03-09 12:30,2026-03-09 12:46,Ho Chi Minh City,SGN,Bamboo Airways,QH224,1,,Landed,JU-1410,A320,passenger
2026-03-07,2026-03-07 14:35,2026-03-07 14:30,Hanoi,HAN,Sun Phuquoc Airways,9G837,2,,Landed,VN-A280,A321,passenger
2026-03-09,2026-03-09 11:50,2026-03-09 11:55,Ho Chi Minh City,SGN,Vietnam Airlines,VN7044,1,,Landed,VN-A508,A21N,passenger
2026-03-07,2026-03-07 13:50,2026-03-07 14:12,Hanoi,HAN,Vietjet Air,VJ137,2,,Landed,VN-A667,A321,passenger
2026-03-09,2026-03-09 09:20,2026-03-09 09:08,Ho Chi Minh City,SGN,Bamboo Airways,QH204,1,,Landed,ER-00005,A320,passenger
2026-03-07,2026-03-08 08:55,2026-03-07 13:24,Hanoi,HAN,Vietjet Air,VJ181,2,,Landed,VN-A672,A320,passenger
2026-03-09,2026-03-09 08:40,2026-03-09 08:26,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G806,1,,Landed,VN-A279,A321,passenger
2026-03-07,2026-03-07 11:25,2026-03-07 11:41,Hanoi,HAN,Vietnam Airlines,VN7043,2,,Landed,VN-A623,A21N,passenger
2026-03-10,2026-03-10 23:35,2026-03-10 23:45,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G882,1,,Landed,VN-A280,A321,passenger
2026-03-07,2026-03-07 11:10,2026-03-07 11:24,Hanoi,HAN,Vietnam Airlines,VN209,2,,Landed,VN-A870,B789,passenger
2026-03-10,2026-03-10 23:30,2026-03-10 23:37,Ho Chi Minh City,SGN,Vietjet Air,VJ158,1,,Landed,VN-A647,A321,passenger
2026-03-07,2026-03-07 10:45,2026-03-07 10:42,Hanoi,HAN,Vietravel Airlines,VU751,2,,Landed,VN-A289,A321,passenger
2026-03-10,2026-03-10 23:10,2026-03-10 23:11,Ho Chi Minh City,SGN,Vietjet Air,VJ156,1,,Landed,VN-A685,A321,passenger
2026-03-10,2026-03-10 23:00,2026-03-10 23:01,Ho Chi Minh City,SGN,Bamboo Airways,QH286,1,,Landed,VN-A227,A321,passenger
2026-03-10,2026-03-10 22:20,2026-03-10 22:52,Ho Chi Minh City,SGN,Bamboo Airways,QH268,1,,Landed,JU-1410,A320,passenger
2026-03-10,2026-03-10 21:05,2026-03-10 20:54,Ho Chi Minh City,SGN,Vietnam Airlines,VN258,1,,Landed,VN-A896,A359,passenger
2026-03-10,2026-03-10 20:35,2026-03-10 20:41,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G868,1,,Landed,VN-A279,A321,passenger
2026-03-10,2026-03-10 20:05,2026-03-10 20:22,Ho Chi Minh City,SGN,Vietnam Airlines,VN218,1,,Landed,VN-A877,B78X,passenger
2026-03-10,2026-03-10 19:05,2026-03-10 19:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN254,1,,Landed,VN-A871,B789,passenger
2026-03-10,2026-03-10 18:00,2026-03-10 18:21,Ho Chi Minh City,SGN,Vietjet Air,VJ192,1,,Landed,VN-A543,A21N,passenger
2026-03-09,2026-03-09 13:50,2026-03-09 14:01,Hanoi,HAN,Vietjet Air,VJ133,2,,Landed,VN-A816,A333,passenger
2026-03-10,2026-03-10 17:45,2026-03-10 17:47,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G854,1,,Landed,VN-A280,A321,passenger
2026-03-10,2026-03-10 17:35,2026-03-10 17:30,Ho Chi Minh City,SGN,Vietnam Airlines,VN232,1,,Landed,VN-A869,B789,passenger
2026-03-10,2026-03-10 17:05,2026-03-10 16:53,Ho Chi Minh City,SGN,Vietnam Airlines,VN250,1,,Landed,VN-A889,A359,passenger
2026-03-10,2026-03-10 16:05,2026-03-10 16:19,Ho Chi Minh City,SGN,Vietnam Airlines,VN214,1,,Landed,VN-A874,B78X,passenger
2026-03-10,2026-03-10 11:05,2026-03-10 11:05,Ho Chi Minh City,SGN,Vietnam Airlines,VN244,1,,Landed,VN-A889,A359,passenger
2026-03-10,2026-03-10 10:50,2026-03-10 10:34,Ho Chi Minh City,SGN,Bamboo Airways,QH208,1,,Landed,VN-A227,A321,passenger
2026-03-10,2026-03-10 09:15,2026-03-10 09:10,Ho Chi Minh City,SGN,Vietravel Airlines,VU774,1,,Landed,9H-MLW,A320,passenger
2026-03-10,2026-03-10 08:25,2026-03-10 08:16,Ho Chi Minh City,SGN,Vietjet Air,VJ126,1,,Landed,VN-A647,A321,passenger
2026-03-10,2026-03-10 07:55,2026-03-10 07:37,Ho Chi Minh City,SGN,Vietravel Airlines,VU750,1,,Landed,VN-A289,A321,passenger
2026-03-11,2026-03-11 22:15,2026-03-11 22:59,Ho Chi Minh City,SGN,Vietravel Airlines,VU794,1,,Landed,VN-A136,A320,passenger
2026-03-11,2026-03-11 22:35,2026-03-11 22:38,Ho Chi Minh City,SGN,Vietnam Airlines,VN256,1,,Landed,VN-A890,A359,passenger
2026-03-11,2026-03-11 21:40,2026-03-11 21:27,Ho Chi Minh City,SGN,Vietnam Airlines,VN262,1,,Landed,VN-A877,B78X,passenger
2026-03-11,2026-03-11 20:35,2026-03-11 21:14,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G868,1,,Landed,VN-A279,A321,passenger
2026-03-11,2026-03-11 21:05,2026-03-11 21:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN258,1,,Landed,VN-A871,B789,passenger
2026-03-11,2026-03-11 20:05,2026-03-11 20:13,Ho Chi Minh City,SGN,Vietnam Airlines,VN218,1,,Landed,VN-A878,B78X,passenger
2026-03-11,2026-03-11 19:15,2026-03-11 19:47,Ho Chi Minh City,SGN,Vietjet Air,VJ152,1,,Landed,VN-A661,A321,passenger
2026-03-11,2026-03-11 19:20,2026-03-11 19:29,Ho Chi Minh City,SGN,Vietravel Airlines,VU780,1,,Landed,VN-A289,A321,passenger
2026-03-11,2026-03-11 19:05,2026-03-11 19:10,Ho Chi Minh City,SGN,Vietnam Airlines,VN254,1,,Landed,VN-A869,B789,passenger
2026-03-12,2026-03-12 19:40,2026-03-12 19:20,Hanoi,HAN,Vietnam Airlines,VN257,2,,Landed,VN-A879,B78X,passenger
2026-03-11,2026-03-11 18:05,2026-03-11 17:56,Ho Chi Minh City,SGN,Vietnam Airlines,VN216,1,,Landed,VN-A873,B78X,passenger
2026-03-13,2026-03-13 23:10,2026-03-13 23:08,Hanoi,HAN,Vietnam Airlines,VN221,2,,Landed,VN-A612,A321,passenger
2026-03-11,2026-03-11 17:45,2026-03-11 17:28,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G854,1,,Landed,VN-A280,A321,passenger
2026-03-15,2026-03-15 11:10,2026-03-15 11:37,Hanoi,HAN,Vietjet Air,VJ127,2,,Landed,VN-A532,A321,passenger
2026-03-11,2026-03-11 17:30,2026-03-11 17:11,Ho Chi Minh City,SGN,Vietjet Air,VJ194,1,,Landed,VN-A544,A321,passenger
2026-03-11,2026-03-11 17:00,2026-03-11 16:50,Ho Chi Minh City,SGN,Vietjet Air,VJ146,1,,Landed,VN-A636,A321,passenger
2026-03-16,2026-03-16 15:45,2026-03-16 15:57,Hanoi,HAN,Vietjet Air,VJ143,2,,Landed,VN-A812,A333,passenger
2026-03-11,2026-03-11 15:35,2026-03-11 16:40,Ho Chi Minh City,SGN,Vietravel Airlines,VU770,1,,Landed,VN-A129,A321,passenger
2026-03-16,2026-03-16 14:35,2026-03-16 14:24,Hanoi,HAN,Sun Phuquoc Airways,9G837,2,,Landed,VN-A280,A321,passenger
2026-03-11,2026-03-11 16:05,2026-03-11 16:29,Ho Chi Minh City,SGN,Vietnam Airlines,VN214,1,,Landed,VN-A898,A359,passenger
2026-03-16,2026-03-16 14:10,2026-03-16 14:11,Hanoi,HAN,Vietnam Airlines,VN251,2,,Landed,VN-A870,B789,passenger
2026-03-11,2026-03-11 15:25,2026-03-11 15:58,Ho Chi Minh City,SGN,Bamboo Airways,QH242,1,,Landed,ER-00005,A320,passenger
2026-03-16,2026-03-16 12:10,2026-03-16 13:49,Hanoi,HAN,Vietjet Air,VJ149,2,,Landed,VN-A544,A321,passenger
2026-03-11,2026-03-12 14:05,2026-03-11 15:50,Ho Chi Minh City,SGN,Vietnam Airlines,VN212,1,,Landed,VN-A891,A359,passenger
2026-03-16,2026-03-16 13:35,2026-03-16 13:38,Hanoi,HAN,Vietjet Air,VJ129,2,,Landed,VN-A817,A333,passenger
2026-03-11,2026-03-11 15:05,2026-03-11 15:30,Ho Chi Minh City,SGN,Vietnam Airlines,VN248,1,,Landed,VN-A872,B78X,passenger
2026-03-11,2026-03-11 14:30,2026-03-11 15:18,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G838,1,,Landed,VN-A279,A321,passenger
2026-03-11,2026-03-11 15:10,2026-03-11 15:14,Ho Chi Minh City,SGN,Vietjet Air,VJ198,1,,Landed,VN-A535,A321,passenger
2026-03-11,2026-03-11 13:25,2026-03-11 15:05,Ho Chi Minh City,SGN,Vietjet Air,VJ188,1,,Landed,LY-NVE,A320,passenger
2026-03-11,2026-03-11 14:40,2026-03-11 15:02,Ho Chi Minh City,SGN,Vietjet Air,VJ138,1,,Landed,VN-A669,A320,passenger
2026-03-11,2026-03-11 14:10,2026-03-11 14:25,Ho Chi Minh City,SGN,Vietjet Air,VJ144,1,,Landed,VN-A697,A21N,passenger
2026-03-11,2026-03-11 13:05,2026-03-11 12:54,Ho Chi Minh City,SGN,Vietnam Airlines,VN246,1,,Landed,VN-A897,A359,passenger
2026-03-11,2026-03-11 12:30,2026-03-11 12:30,Ho Chi Minh City,SGN,Bamboo Airways,QH224,1,,Landed,JU-1410,A320,passenger
2026-03-11,2026-03-11 12:05,2026-03-11 12:02,Ho Chi Minh City,SGN,Vietnam Airlines,VN210,1,,Landed,VN-A886,A359,passenger
2026-03-11,2026-03-11 11:50,2026-03-11 11:40,Ho Chi Minh City,SGN,Vietnam Airlines,VN7044,1,,Landed,VN-A613,A321,passenger
2026-03-11,2026-03-11 11:35,2026-03-11 11:37,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G822,1,,Landed,VN-A280,A321,passenger
2026-03-11,2026-03-11 11:05,2026-03-11 10:59,Ho Chi Minh City,SGN,Vietnam Airlines,VN244,1,,Landed,VN-A890,A359,passenger
2026-03-11,2026-03-11 10:05,2026-03-11 10:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN208,1,,Landed,VN-A898,A359,passenger
2026-03-11,2026-03-11 09:20,2026-03-11 09:07,Ho Chi Minh City,SGN,Bamboo Airways,QH204,1,,Landed,ER-00005,A320,passenger
2026-03-11,2026-03-11 09:05,2026-03-11 09:01,Ho Chi Minh City,SGN,Vietnam Airlines,VN240,1,,Landed,VN-A872,B78X,passenger
2026-03-11,2026-03-11 09:00,2026-03-11 08:51,Ho Chi Minh City,SGN,Vietjet Air,VJ176,1,,Landed,VN-A630,A321,passenger
