Crawl_Date,Scheduled_Time,Actual_Time,Destination,IATA,Airline,Flight_No,Checkin_Time,Terminal,Checkin_Counter,Gate,Status,Tail_Number,Aircraft_Type,Category,Is_Fixed_Flight,Departure_Runway
2026-02-27,11:20,12:05,Kuala Lumpur,KUL,Air Asia,AK643,08:20,2,46-48,8.0,Departed,9M-AGL,A20N,passenger,1,35R
2026-02-27,11:20,12:10,Hanoi,HAN,VietJet Air,VJ528,10:10,1,27-34,6.0,Departed,VN-A661,A321,passenger,0,35R
2026-02-27,11:50,11:50,Singapore,SIN,Singapore Airlines,SQ171,08:50,2,22-26,4.0,Departed,9V-MBQ,B38M,passenger,0,35R
2026-02-27,11:55,11:55,Seoul,ICN,T'Way Air,TW8,08:55,2,42-45,5.0,Departed,HL8513,B38M,passenger,1,35R
2026-02-27,12:00,12:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN123,10:00,1,3-16,8.0,Departed,VN-A395,A321,passenger,0,35R
2026-02-27,12:05,12:05,Ho Chi Minh City,SGN,VietJet Air,VJ633,10:05,1,27-34,1.0,Departed,VN-A645,A321,passenger,0,35R
2026-02-27,12:05,12:05,Singapore,SIN,VietJet Air,VJ973,09:05,2,32-35,1.0,Departed,VN-A634,A321,passenger,0,35R
2026-02-27,12:10,12:35,Hanoi,HAN,Vietnam Airlines,VN166,10:35,1,3-16,7.0,Departed,VN-A325,A321,passenger,0,35R
2026-02-27,12:15,13:25,Macau,MFM,VietJet Air,VJ8890,09:15,2,29-31,2.0,Departed,VN-A642,A321,passenger,0,35R
2026-02-27,12:20,12:35,Kuala Lumpur,KUL,Air Asia,AK649,09:20,2,39-41,4.0,Departed,9M-RAK,A20N,passenger,1,35R
2026-02-27,12:20,12:50,Hanoi,HAN,VietJet Air,VJ508,10:50,1,27-34,8.0,Departed,VN-A636,A321,passenger,0,35R
2026-02-27,12:25,12:25,Hong Kong,HKG,Hong Kong Express Airways,UO563,09:25,2,9-12,9.0,Departed,B-LCL,A20N,passenger,0,35R
2026-02-27,12:25,12:25,Manila,MNL,Philippine Airlines,PR586,09:25,2,17-21,7.0,Departed,RP-C9903,A321,passenger,0,35R
2026-02-27,12:40,13:40,Bangkok,DMK,Thai Air Asia,FD637,09:40,2,36-38,1.0,Departed,HS-CBL,A320,passenger,1,35R
2026-02-27,12:40,12:40,Hanoi,HAN,Sun PhuQuoc Airways,9G922,10:40,1,35-39,5.0,Departed,VN-A281,A21N,passenger,0,35R
2026-02-27,12:55,13:10,Hanoi,HAN,Vietnam Airlines,VN168,11:10,1,3-16,7.0,Departed,VN-A327,A321,passenger,0,35R
2026-02-27,13:00,13:40,Ho Chi Minh City,SGN,Vietnam Airlines,VN127,11:40,1,3-16,6.0,Departed,VN-A335,A321,passenger,0,35R
2026-02-27,13:00,13:00,Taipei,TPE,Eva Air,BR384,10:00,2,4-8,6.0,Departed,B-16208,A321,passenger,1,35R
2026-02-27,13:05,13:20,Kuala Lumpur,KUL,Batik Air Malaysia,OD503,10:05,2,51-54,5.0,Departed,9M-LRS,B38M,passenger,0,35R
2026-02-27,13:15,13:25,Bangkok,BKK,Thai Vietjet,VZ961,10:15,2,1-3,4.0,Departed,HS-VZF,B38M,passenger,0,35R
2026-02-27,13:20,13:20,Can Tho,VCA,Vietnam Airlines,VN1441,11:20,1,3-16,4.0,Departed,VN-A606,A321,passenger,0,35R
2026-02-27,13:30,14:05,Can Tho,VCA,VietJet Air,VJ703,12:05,1,27-34,7.0,Departed,VN-A685,A321,passenger,0,35R
2026-02-27,13:30,13:30,Ho Chi Minh City,SGN,VietJet Air,VJ635,11:30,1,27-34,1.0,Departed,VN-A651,A321,passenger,0,35R
2026-02-27,13:30,13:50,Seoul,ICN,Jin Air,LJ82,10:30,2,47-50,6.0,Gate Closed,HL8012,B738,passenger,0,35R
2026-02-27,13:50,13:50,Hong Kong,HKG,Hong Kong Express Airways,UO507,10:50,2,13-16,7.0,Departed,B-LEI,A321,passenger,1,35R
2026-02-27,14:00,14:00,Hanoi,HAN,Vietnam Airlines,VN170,12:00,1,3-16,11.0,Departed,VN-A334,A321,passenger,0,35R
2026-02-27,14:00,14:10,Ho Chi Minh City,SGN,Vietnam Airlines,VN129,12:10,1,3-16,8.0,Departed,VN-A610,A321,passenger,0,35R
2026-02-27,14:15,14:35,Ho Chi Minh City,SGN,Vietnam Airlines,VN6037,12:35,1,18-21,6.0,On Time,VN-A354,A321,passenger,0,Unknown
2026-02-27,14:25,14:35,Seoul,ICN,Jeju Air,7C2212,11:25,2,41-44,4.0,Departed,HL8089,B738,passenger,1,35R
2026-02-27,14:35,14:35,Taichung,RMQ,VietJet Air,VJ8510,11:35,2,30-32,1.0,Departed,VN-A630,A321,passenger,0,35R
2026-02-27,14:40,14:40,Hanoi,HAN,Vietnam Airlines,VN7164,12:40,1,3-16,,,,,,0,Unknown
2026-02-27,14:40,14:40,Kuala Lumpur,KUL,Malaysia Airlines,MH749,11:27,2,17-20,5.0,Departed,9M-MXS,B738,passenger,1,35R
2026-02-27,14:50,14:50,Buon Ma Thuot,BMV,Vietnam Airlines,VN7913,12:50,1,3-16,8.0,Departed,VN-A501,A21N,passenger,0,35R
2026-02-27,15:00,17:20,Ho Chi Minh City,SGN,VietJet Air,VJ631,15:20,1,27-34,2.0,Departed,VN-A543,A21N,passenger,0,35R
2026-02-27,15:05,15:05,Hanoi,HAN,Vietnam Airlines,VN172,13:05,1,3-16,5.0,Departed,VN-A615,A321,passenger,0,
2026-02-27,15:10,15:35,Hanoi,HAN,Vietnam Airlines,VN7186,13:35,1,3-16,7.0,Departed,VN-A622,A21N,passenger,0,35R
2026-02-27,15:10,15:10,Seoul,ICN,VietJet Air,VJ874,12:10,2,33-35,3.0,Departed,VN-A640,A321,passenger,0,35R
2026-02-27,15:15,15:15,Bangkok,BKK,Vietnam Airlines,VN627,12:15,2,21-25,2.0,Departed,VN-A608,A321,passenger,1,35R
2026-02-27,15:25,15:55,Ho Chi Minh City,SGN,Vietnam Airlines,VN133,13:55,1,3-16,6.0,Departed,VN-A396,A321,passenger,0,35R
2026-02-27,15:40,16:00,Ho Chi Minh City,SGN,Bamboo Airways,QH171,14:00,1,43-45,4.0,Departed,PK-BBK,B739,passenger,0,35R
2026-02-27,15:45,15:45,Seoul,ICN,Korean Air,KE458,12:45,2,45-51,6.0,Departed,HL8027,A333,passenger,1,
2026-02-27,15:45,16:20,Kuala Lumpur,KUL,Air Asia,AK641,12:45,2,37-39,7.0,Departed,9M-AQQ,A320,passenger,1,35R
2026-02-27,15:50,16:35,Phu Quoc Island,PQC,VietJet Air,VJ1719,14:35,1,27-34,4.0,Departed,VN-A645,A321,passenger,0,35R
2026-02-27,15:55,15:55,Hanoi,HAN,VietJet Air,VJ514,13:55,1,27-34,5.0,Departed,VN-A546,A21N,passenger,0,35R
2026-02-27,16:10,17:00,Hanoi,HAN,VietJet Air,VJ512,15:00,1,27-34,1.0,Departed,VN-A542,A321,passenger,0,35R
2026-02-27,16:25,16:25,Siem Reap,SAI,Air Cambodia,K6841,13:25,2,11-14,5.0,Departed,ER-00011,A320,passenger,0,35R
2026-02-27,16:30,16:35,Singapore,SIN,Singapore Airlines,SQ173,13:30,2,4-8,4.0,Departed,9V-MBH,B38M,passenger,1,35R
2026-02-27,16:45,16:45,Hanoi,HAN,Sun PhuQuoc Airways,9G932,14:45,1,35-39,6.0,Departed,VN-A281,A21N,passenger,0,35R
2026-02-27,16:55,16:55,Hong Kong,HKG,Hong Kong Airlines,HX549,13:55,0,16-20,6.0,Departed,B-LPR,A321,general aviation,1,35R
2026-02-27,17:00,17:45,Taipei,TPE,Bamboo Airways,QH9550,13:47,2,41-43,3.0,Departed,VN-A227,A321,passenger,0,35R
2026-02-27,17:00,17:35,Da Lat,DLI,VietJet Air,VJ729,15:35,1,27-34,8.0,Departed,VN-A636,A321,passenger,0,35R
2026-02-27,17:10,17:10,Haiphong,HPH,VietJet Air,VJ722,15:10,1,27-34,3.0,Departed,VN-A635,A321,passenger,0,35R
2026-02-27,17:10,18:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN135,16:00,1,3-16,6.0,Departed,VN-A332,A321,passenger,0,35R
2026-02-27,17:10,17:30,Hanoi,HAN,Vietnam Airlines,VN174,15:30,1,3-16,7.0,Departed,VN-A327,A321,passenger,0,35R
2026-02-27,17:15,17:15,Ho Chi Minh City,SGN,VietJet Air,VJ639,15:15,1,27-34,5.0,Departed,VN-A673,A321,passenger,0,35R
2026-02-27,17:30,18:20,Nha Trang,CXR,Vietnam Airlines,VN1941,16:20,1,3-16,7.0,Departed,VN-A606,A321,passenger,0,35R
2026-02-27,17:35,17:35,Taipei,TPE,China Airlines,CI790,14:35,2,30-34,5.0,Departed,B-18108,A21N,passenger,1,35R
2026-02-27,17:35,17:50,Singapore,SIN,Scoot,TR315,14:35,2,21-24,4.0,Last Call,9V-NCH,A21N,passenger,0,35R
2026-02-27,18:10,18:30,Bangkok,BKK,Thai Vietjet,VZ963,15:10,2,49-51,5.0,Last Call,HS-VZF,B38M,passenger,1,35R
2026-02-27,18:10,18:10,Hanoi,HAN,Vietnam Airlines,VN180,16:10,1,3-16,4.0,Departed,VN-A514,A20N,passenger,0,35R
2026-02-27,18:10,18:30,Ho Chi Minh City,SGN,Vietnam Airlines,VN137,16:30,1,3-16,5.0,Departed,VN-A610,A321,passenger,0,35R
2026-02-27,18:15,18:30,Hanoi,HAN,VietJet Air,VJ516,16:30,1,27-34,2.0,Departed,VN-A642,A321,passenger,0,35R
2026-02-27,18:25,18:25,Taipei,TPE,Starlux Airlines,JX704,15:25,0,4-8,6.0,Last Call,B-58213,A21N,general aviation,0,35R
2026-02-27,18:30,18:30,Hong Kong,HKG,Hong Kong Express Airways,UO559,15:30,2,37-40,7.0,Last Call,B-HTH,A321,passenger,1,35R
2026-02-27,18:45,18:45,Macau,MFM,VietJet Air,VJ8892,00:00,2,,,,,,,0,Unknown
2026-02-27,18:50,18:50,Bangkok,DMK,Thai Air Asia,FD639,15:50,2,45-47,4.0,Gate Closed,HS-CBK,A20N,passenger,1,35R
2026-02-27,18:50,20:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN141,18:00,1,3-16,8.0,Departed,VN-A353,A321,passenger,0,35R
2026-02-27,18:55,00:05,Hanoi,HAN,Vietravel Airlines,VU658,22:05,1,21-24,7.0,On Time,VN-A129,A321,passenger,0,Unknown
2026-02-27,19:05,19:05,Ho Chi Minh City,SGN,Vietnam Airlines,VN7137,17:05,1,3-16,9.0,Departed,VN-A501,A21N,passenger,0,35R
2026-02-27,19:10,19:10,Hanoi,HAN,Vietnam Airlines,VN188,17:10,1,3-16,4.0,Departed,VN-A515,A20N,passenger,0,35R
2026-02-27,19:30,21:30,Ho Chi Minh City,SGN,VietJet Air,VJ641,19:30,1,27-34,7.0,Departed,VN-A636,A321,passenger,0,35R
2026-02-27,19:40,20:50,Ho Chi Minh City,SGN,Bamboo Airways,QH157,18:50,1,43-45,5.0,Departed,VN-A585,A321,passenger,0,35R
2026-02-27,20:00,20:00,Yangon,RGN,Myanmar Airways International,8M455,17:00,2,30-33,7.0,Departed,XY-ALO,E190,passenger,1,35R
2026-02-27,20:00,20:10,Taipei,TPE,Tigerair Taiwan,IT552,17:00,2,16-19,6.0,Boarding,B-50005,A320,passenger,1,35R
2026-02-27,20:05,20:45,Ho Chi Minh City,SGN,VietJet Air,VJ649,18:45,1,27-34,6.0,Departed,VN-A667,A321,passenger,0,35R
2026-02-27,20:20,20:20,Hanoi,HAN,Vietnam Airlines,VN6070,18:20,1,18-21,7.0,On Time,VN-A363,A321,passenger,0,Unknown
2026-02-27,20:40,20:40,Seoul,ICN,Eastar Jet,ZE598,17:40,2,41-44,5.0,Departed,HL8544,B38M,passenger,1,35R
2026-02-27,20:45,20:45,Hong Kong,HKG,Hong Kong Airlines,HX545,17:45,0,21-24,4.0,Departed,B-LPN,A320,general aviation,1,35R
2026-02-27,20:45,21:10,Ho Chi Minh City,SGN,VietJet Air,VJ637,19:10,1,27-34,2.0,Departed,VN-A635,A321,passenger,0,35R
2026-02-27,20:50,23:50,Ho Chi Minh City,SGN,Vietnam Airlines,VN143,21:50,1,3-16,8.0,Departed,VN-A513,A20N,passenger,0,Unknown
2026-02-27,21:10,21:10,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,9G997,19:10,1,35-39,4.0,Departed,VN-A909,A20N,passenger,1,35R
2026-02-27,21:15,05:35,Ho Chi Minh City,SGN,Vietravel Airlines,VU685,03:35,1,21-24,6.0,On Time,9H-MLW,A321,passenger,0,
2026-02-27,21:20,22:55,Ho Chi Minh City,SGN,VietJet Air,VJ1625,20:55,1,27-34,7.0,Departed,VN-A648,A321,passenger,0,
2026-02-27,21:35,22:35,Hanoi,HAN,VietJet Air,VJ520,20:35,1,27-34,2.0,Departed,VN-A522,A321,passenger,0,
2026-02-27,21:45,22:50,Ho Chi Minh City,SGN,Vietnam Airlines,VN7143,20:50,1,3-16,9.0,Departed,VN-A608,A321,passenger,0,
2026-02-27,22:30,00:58,Ho Chi Minh City,SGN,VietJet Air,VJ647,21:45,1,27-34,4.0,Departed,LY-MLN,A320,passenger,0,Unknown
2026-02-27,22:30,22:30,Manila,MNL,Cebu Pacific,5J5757,19:30,2,33-37,1.0,Last Call,RP-C4145,A21N,passenger,1,35R
2026-02-27,22:45,22:45,Seoul,ICN,VietJet Air,VJ880,19:45,2,17-19,8.0,Last Call,VN-A630,A321,passenger,1,35R
2026-02-27,22:55,22:55,Seoul,ICN,Parata Air,WE202,19:55,2,38-43,4.0,Last Call,HL8709,A332,passenger,1,35R
2026-02-27,23:00,23:00,Seoul,ICN,Asiana Airlines,OZ756,20:00,2,8-14,7.0,Last Call,HL8258,A333,passenger,1,35R
2026-02-27,23:10,23:10,Hanoi,HAN,Vietnam Airlines,VN7192,21:10,1,3-16,5.0,Departed,VN-A605,A321,passenger,0,35R
2026-02-27,23:15,00:05,Ho Chi Minh City,SGN,VietJet Air,VJ643,22:05,1,27-34,5.0,On Time,VN-A653,A321,passenger,0,35R
2026-02-27,23:20,23:20,Seoul,ICN,Korean Air,KE460,20:20,2,"44, 46-47",6.0,Last Call,HL7584,A333,passenger,1,
2026-02-27,23:25,23:25,Ho Chi Minh City,SGN,Vietnam Airlines,VN7123,21:25,1,3-16,6.0,Departed,9H-MLO,A320,passenger,0,35R
2026-02-27,23:30,23:30,Seoul,ICN,Vietnam Airlines,VN430,20:30,2,22-27,2.0,Last Call,VN-A512,A21N,passenger,1,35R
2026-02-27,23:30,23:55,Ho Chi Minh City,SGN,Vietnam Airlines,VN6529,21:55,1,18-21,4.0,On Time,VN-A354,A321,passenger,0,Unknown
2026-02-27,23:30,23:30,Bangkok,BKK,Emirates,EK371,20:30,2,1-7,5.0,Last Call,A6-EPG,B77W,passenger,1,35R
2026-02-27,23:35,23:35,Seoul,ICN,T'Way Air,TW12,20:35,2,28-31,9.0,Last Call,HL8000,B738,passenger,1,35R
2026-02-27,23:40,23:40,Seoul,ICN,VietJet Air,VJ878,20:40,2,15-16,10.0,Last Call,VN-A651,A321,passenger,1,35R
2026-02-27,23:55,23:55,Macau,MFM,Air Macau,NX975,20:55,0,54,1.0,Last Call,B-MCL,A20N,general aviation,1,35R
2026-02-28,00:10,00:10,Ho Chi Minh City,SGN,Vietnam Airlines,VN7121,22:10,1,3-16,9.0,Departed,VN-A625,A21N,passenger,0,35R
2026-02-28,00:20,01:00,Hanoi,HAN,Bamboo Airways,QH148,23:00,1,43-45,3.0,On Time,VN-A227,A321,passenger,0,35R
2026-02-28,00:20,00:20,Ho Chi Minh City,SGN,Vietnam Airlines,VN7141,22:20,1,3-16,6.0,Departed,VN-A336,A321,passenger,0,35R
2026-02-28,00:30,00:30,Tokyo,NRT,Vietnam Airlines,VN318,21:30,2,20-23,3.0,Departed,VN-A606,A321,passenger,0,35R
2026-02-28,00:30,00:45,Busan,PUS,VietJet Air,VJ988,21:30,2,17-19,8.0,Departed,VN-A645,A321,passenger,0,35R
2026-02-28,00:30,00:30,Macau,MFM,Air Macau,NX977,21:30,0,52-54,4.0,Departed,B-MBO,A20N,general aviation,1,35R
2026-02-28,00:40,01:05,Seoul,ICN,Air Seoul,RS512,21:30,2,34-37,5.0,Departed,HL7790,A321,passenger,1,35R
2026-02-28,00:40,00:40,Busan,PUS,Jin Air,LJ184,21:28,2,38-41,7.0,Departed,HL8225,B738,passenger,0,35R
2026-02-28,00:40,00:40,Ho Chi Minh City,SGN,Vietnam Airlines,VN7117,22:40,1,3-16,9.0,Departed,VN-A601,A321,passenger,0,35R
2026-02-28,00:45,00:55,Busan,PUS,Air Busan,BX774,21:45,0,8-11,6.0,Departed,HL8309,A320,general aviation,1,35R
2026-02-28,01:00,01:00,Daegu,TAE,T'Way Air,TW30,20:35,2,32-33,9.0,Departed,HL8069,B738,passenger,0,35R
2026-02-28,01:05,01:25,Busan,PUS,Jin Air,LJ112,21:47,2,42-45,10.0,Departed,HL8246,B738,passenger,1,35R
2026-02-28,01:20,01:50,Seoul,ICN,Eastar Jet,ZE594,22:20,2,48-51,2.0,Departed,HL8375,B738,passenger,1,35R
2026-02-28,01:30,01:30,Seoul,ICN,Jeju Air,7C2218,22:30,2,1-4,1.0,Departed,HL8555,B38M,passenger,1,35R
2026-02-28,01:45,14:00,Ho Chi Minh City,SGN,Vietravel Airlines,VU669,12:00,1,21-24,2.0,Departed,9H-MLW,A320,passenger,1,35R
2026-02-28,02:00,02:00,Busan,PUS,Air Busan,BX7325,23:00,0,"7, 12",8.0,Departed,HL8256,A321,general aviation,1,35R
2026-02-28,02:00,02:00,Cheongju,CJJ,Aero-K Airlines,RF532,23:00,2,13-16,4.0,Departed,HL8386,A320,passenger,1,35R
2026-02-28,02:15,03:00,Ho Chi Minh City,SGN,Bamboo Airways,QH193,01:00,1,43-45,4.0,Departed,PK-BBK,B739,passenger,0,35R
2026-02-28,03:00,03:00,Busan,PUS,Korean Air,KE2094,00:00,2,34-41,7.0,Departed,HL7720,A333,passenger,1,35R
2026-02-28,03:25,03:25,Ho Chi Minh City,SGN,Vietnam Airlines,VN7107,01:25,1,3-16,7.0,Departed,VN-A616,A21N,passenger,1,35R
2026-02-28,03:30,03:30,Ho Chi Minh City,SGN,Vietnam Airlines,VN7105,01:30,1,3-16,6.0,Departed,VN-A323,A321,passenger,0,35R
2026-02-28,04:10,04:10,Ho Chi Minh City,SGN,Vietnam Airlines,VN7111,02:10,1,3-16,8.0,Departed,VN-A335,A321,passenger,0,35R
2026-02-28,04:40,08:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN7109,06:00,1,3-16,7.0,Departed,VN-A324,A321,passenger,0,35R
2026-02-28,05:00,05:00,Ho Chi Minh City,SGN,VietJet Air,VJ1621,03:00,1,27-34,2.0,Departed,VN-A655,A320,passenger,0,35R
2026-02-28,05:20,05:20,Phu Quoc Island,PQC,VietJet Air,VJ717,03:20,1,27-34,8.0,Departed,VN-A635,A321,passenger,0,35R
2026-02-28,05:25,05:25,Ho Chi Minh City,SGN,VietJet Air,VJ623,03:25,1,27-34,5.0,Departed,VN-A640,A321,passenger,0,35R
2026-02-28,05:45,05:45,Hanoi,HAN,VietJet Air,VJ502,03:45,1,27-34,2.0,Departed,VN-A642,A321,passenger,0,35R
2026-02-28,06:00,06:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN101,04:00,1,3-16,8.0,Departed,VN-A609,A321,passenger,0,35R
2026-02-28,06:00,08:40,Ho Chi Minh City,SGN,Vietnam Airlines,VN7115,06:40,1,3-16,8.0,Departed,VN-A604,A321,passenger,0,35R
2026-02-28,06:00,06:00,Haiphong,HPH,Vietnam Airlines,VN1670,04:00,1,3-16,9.0,Departed,VN-A357,A321,passenger,0,35R
2026-02-28,06:05,08:45,Hanoi,HAN,Vietnam Airlines,VN156,06:45,1,3-16,11.0,Departed,VN-A503,A21N,passenger,0,35R
2026-02-28,06:20,06:20,Hanoi,HAN,VietJet Air,VJ524,04:20,1,27-34,1.0,Departed,VN-A668,A320,passenger,0,35R
2026-02-28,06:25,06:25,Ho Chi Minh City,SGN,VietJet Air,VJ621,04:25,1,27-34,3.0,Departed,VN-A636,A321,passenger,0,35R
2026-02-28,07:05,07:45,Ho Chi Minh City,SGN,VietJet Air,VJ1629,05:45,1,27-34,4.0,Departed,VN-A641,A321,passenger,0,35R
2026-02-28,07:35,07:45,Vinh,VII,Vietnam Airlines,VN7052,05:45,1,3-16,5.0,Departed,VN-A501,A21N,passenger,0,35R
2026-02-28,07:50,12:20,Ho Chi Minh City,SGN,VietJet Air,VJ629,10:20,1,27-34,6.0,Departed,VN-A553,A21N,passenger,0,35R
2026-02-28,07:55,08:50,Hanoi,HAN,Vietnam Airlines,VN158,06:50,1,3-16,9.0,Departed,VN-A506,A21N,passenger,0,35R
2026-02-28,08:00,08:55,Ho Chi Minh City,SGN,Vietnam Airlines,VN107,06:55,1,3-16,5.0,Departed,VN-A601,A321,passenger,0,35R
2026-02-28,08:05,09:00,Hanoi,HAN,VietJet Air,VJ504,07:00,1,27-34,4.0,Departed,VN-A522,A321,passenger,0,35R
2026-02-28,08:10,08:25,Ho Chi Minh City,SGN,Bamboo Airways,QH151,06:25,1,43-45,4.0,Departed,JU-1410,A320,passenger,0,35R
2026-02-28,08:15,09:15,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,9G959,07:15,1,35-39,2.0,Departed,VN-A281,A21N,passenger,0,35R
2026-02-28,08:25,08:25,Phu Quoc Island,PQC,VietJet Air,VJ719,06:25,1,27-34,6.0,Departed,VN-A548,A21N,passenger,0,35R
2026-02-28,08:55,09:10,Ho Chi Minh City,SGN,Vietnam Airlines,VN109,07:10,1,3-16,7.0,Departed,VN-A625,A21N,passenger,0,35R
2026-02-28,09:00,09:00,Manila,MNL,Cebu Pacific,5J5759,06:00,2,4-7,4.0,Departed,RP-C4110,A20N,passenger,1,35R
2026-02-28,09:40,09:50,Bangkok,DMK,Thai Air Asia,FD635,06:40,2,38-40,5.0,Departed,HS-EAA,A21N,passenger,1,35R
2026-02-28,09:45,09:45,Hanoi,HAN,Vietnam Airlines,VN164,07:45,1,3-16,8.0,Departed,VN-A611,A321,passenger,0,35R
2026-02-28,09:45,09:45,Hanoi,HAN,Vietravel Airlines,VU638,07:45,1,21-24,5.0,Departed,VN-A129,A321,passenger,0,35R
2026-02-28,09:50,10:30,Da Lat,DLI,Vietnam Airlines,VN1957,08:30,1,3-16,6.0,Departed,VN-A357,A321,passenger,0,35R
2026-02-28,09:50,11:10,Kuala Lumpur,KUL,VietJet Air,VJ827,06:50,2,50-52,2.0,Departed,VN-A640,A321,passenger,0,35R
2026-02-28,10:00,10:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN113,08:00,1,3-16,8.0,Departed,VN-A608,A321,passenger,0,35R
2026-02-28,10:05,10:05,Hong Kong,HKG,Hong Kong Express Airways,UO553,07:05,2,9-12,7.0,Departed,B-HSN,A320,passenger,1,35R
2026-02-28,10:15,10:15,Hanoi,HAN,Vietnam Airlines,VN6080,08:15,1,18-20,7.0,On Time,VN-A363,A321,passenger,1,Unknown
2026-02-28,10:20,10:20,Haiphong,HPH,VietJet Air,VJ720,08:20,1,27-34,1.0,Departed,VN-A630,A321,passenger,0,35R
2026-02-28,10:20,10:20,Taipei,TPE,China Airlines,CI788,07:20,2,30-34,6.0,Departed,B-18102,A21N,passenger,1,35R
2026-02-28,10:40,10:40,Bangkok,BKK,Thai Vietjet,VZ965,07:40,2,1-3,4.0,Departed,HS-VKM,A321,passenger,0,35R
2026-02-28,11:00,11:00,Hanoi,HAN,Sun PhuQuoc Airways,9G916,09:00,1,35-39,8.0,Departed,VN-A285,A21N,passenger,1,35R
2026-02-28,11:00,11:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN119,09:00,1,3-16,5.0,Departed,VN-A327,A321,passenger,0,35R
2026-02-28,11:15,11:55,Ho Chi Minh City,SGN,VietJet Air,VJ627,09:55,1,27-34,4.0,Departed,VN-A639,A321,passenger,0,35R
2026-02-28,11:20,11:20,Nha Trang,CXR,Vietnam Airlines,VN7943,09:20,1,3-16,6.0,Departed,VN-A619,A21N,passenger,0,35R
2026-02-28,11:20,11:20,Kuala Lumpur,KUL,Air Asia,AK643,08:20,2,44-46,6.0,Departed,9M-AGB,A20N,passenger,1,35R
2026-02-28,11:25,11:40,Kuala Lumpur,KUL,Malaysia Airlines,MH747,08:25,2,13-16,5.0,Departed,9M-MXF,B738,passenger,1,35R
2026-02-28,11:25,12:25,Ho Chi Minh City,SGN,Bamboo Airways,QH195,10:25,1,43-45,8.0,On Time,VN-A227,A321,passenger,0,35R
2026-02-28,11:50,11:50,Singapore,SIN,Singapore Airlines,SQ171,08:50,2,21-25,4.0,Departed,9V-MBH,B38M,passenger,0,35R
2026-02-28,11:55,11:55,Seoul,ICN,T'Way Air,TW8,08:55,2,17-20,7.0,Departed,HL8513,B38M,passenger,1,35R
2026-02-28,12:00,12:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN123,10:00,1,3-16,5.0,Departed,VN-A609,A321,passenger,0,35R
2026-02-28,12:05,16:25,Ho Chi Minh City,SGN,VietJet Air,VJ633,14:25,1,27-34,6.0,Departed,VN-A649,A321,passenger,0,35R
2026-02-28,12:05,12:05,Singapore,SIN,VietJet Air,VJ973,09:05,2,47-50,1.0,Departed,VN-A687,A321,passenger,0,35R
2026-02-28,12:10,12:10,Hanoi,HAN,Vietnam Airlines,VN166,10:10,1,3-16,7.0,Departed,VN-A331,A321,passenger,0,35R
2026-02-28,12:15,12:15,Macau,MFM,VietJet Air,VJ8890,09:15,2,51-53,2.0,Departed,VN-A645,A321,passenger,0,35R
2026-02-28,12:20,12:20,Hanoi,HAN,VietJet Air,VJ508,10:20,1,27-34,2.0,Departed,VN-A635,A321,passenger,0,35R
2026-02-28,12:20,13:00,Kuala Lumpur,KUL,Air Asia,AK649,09:20,2,38-40,4.0,Departed,9M-AJP,A320,passenger,1,35R
2026-02-28,12:25,12:25,Hong Kong,HKG,Hong Kong Express Airways,UO563,09:25,2,9-12,3.0,Departed,B-LCH,A320,passenger,0,35R
2026-02-28,12:40,13:35,Hanoi,HAN,Sun PhuQuoc Airways,9G922,11:35,0,35-39,6.0,Departed,VN-A281,A21N,general aviation,0,35R
2026-02-28,12:40,13:00,Bangkok,DMK,Thai Air Asia,FD637,09:40,2,41-43,1.0,Departed,HS-BBO,A320,passenger,1,35R
2026-02-28,12:50,18:35,Ho Chi Minh City,SGN,Vietravel Airlines,VU673,16:35,1,24-25,5.0,Departed,9H-MLW,A320,passenger,0,35R
2026-02-28,13:00,13:30,Ho Chi Minh City,SGN,Vietnam Airlines,VN127,11:30,1,3-16,5.0,Departed,VN-A336,A321,passenger,0,35R
2026-02-28,13:00,13:00,Can Tho,VCA,VietJet Air,VJ703,11:00,1,27-34,1.0,Departed,VN-A554,A21N,passenger,0,35R
2026-02-28,13:00,13:00,Taipei,TPE,Eva Air,BR384,10:00,2,4-8,6.0,Departed,B-16225,A321,passenger,1,35R
2026-02-28,13:05,13:05,Kuala Lumpur,KUL,Batik Air Malaysia,OD503,10:05,2,30-33,7.0,Departed,9M-LRU,B38M,passenger,0,35R
2026-02-28,13:05,13:30,Hanoi,HAN,Vietnam Airlines,VN168,11:30,1,3-16,7.0,Departed,VN-A506,A21N,passenger,0,35R
2026-02-28,13:15,13:25,Bangkok,BKK,Thai Vietjet,VZ961,10:15,2,1-3,3.0,Departed,HS-VZB,B38M,passenger,0,35R
2026-02-28,13:20,14:00,Buon Ma Thuot,BMV,Vietnam Airlines,VN1911,12:00,1,3-16,7.0,Departed,VN-A357,A321,passenger,0,35R
