Crawl_Date,Scheduled_Time,Actual_Time,Destination,IATA,Airline,Flight_No,Terminal,Departure_Runway,Status,Scheduled_Tail,Aircraft_Type,Is_Fixed_Flight,Category
2026-03-10,07:35,08:18,Taipei,TPE,VietJet Air,VJ940,2,11R,Departed,VN-A674,A21N,1,passenger
2026-03-10,08:00,08:14,Ho Chi Minh City,SGN,Vietnam Airlines,VN245,1,11R,Departed,VN-A870,B789,0,passenger
2026-03-10,08:05,08:07,Singapore,SIN,Vietnam Airlines,VN661,2,11R,Departed,VN-A508,A21N,0,passenger
2026-03-10,07:45,08:03,Da Nang,DAD,Vietnam Airlines,VN163,1,11R,Departed,VN-A336,A321,0,passenger
2026-03-10,07:45,08:00,Vinh,VII,Vietnam Airlines,VN1715,1,11R,Departed,VN-A357,A321,0,passenger
2026-03-10,07:30,07:53,Busan,PUS,VietJet Air,VJ956,2,11R,Departed,VN-A671,A320,0,passenger
2026-03-10,07:45,07:49,Phu Quoc,PQC,Sun PhuQuoc Airways,9G1203,1,11R,Departed,VN-A281,A21N,1,passenger
2026-03-10,07:35,07:45,Da Nang,DAD,Bamboo Airways,QH103,1,11R,Departed,VN-A596,A20N,0,passenger
2026-03-10,07:30,07:43,Pleiku,PXU,Vietnam Airlines,VN1615,1,11R,Departed,VN-A358,A321,0,passenger
2026-03-10,07:10,07:38,Kuala Lumpur,KUL,VietJet Air,VJ905,2,11R,Departed,VN-A547,A21N,1,passenger
2026-03-10,07:05,07:34,Ho Chi Minh City,SGN,Bamboo Airways,QH203,1,11R,Departed,VN-A585,A321,0,passenger
2026-03-10,07:05,07:32,Hue,HUI,Vietnam Airlines,VN1543,1,11R,Departed,VN-A614,A321,1,passenger
2026-03-10,07:15,07:28,Chu Lai,VCL,Vietnam Airlines,VN1641,1,11R,Departed,VN-A514,A20N,0,passenger
2026-03-10,07:10,07:25,Qui Nhon,UIH,VietJet Air,VJ431,1,11R,Departed,VN-A669,A320,0,passenger
2026-03-10,07:01,07:23,Phu Quoc,PQC,Vietnam Airlines,VN1237,1,11R,Departed,VN-A393,A321,0,passenger
2026-03-10,07:01,07:20,Nha Trang,CXR,Vietnam Airlines,VN7559,1,11R,Departed,VN-A513,A20N,0,passenger
2026-03-10,07:01,07:18,Ho Chi Minh City,SGN,Vietnam Airlines,VN207,1,11R,Departed,VN-A871,B789,0,passenger
2026-03-10,06:40,07:12,Ho Chi Minh City,SGN,VietJet Air,VJ181,1,11R,Departed,VN-A543,A21N,0,passenger
2026-03-10,07:05,07:09,Ho Chi Minh City,SGN,Vietnam Airlines,VN110,1,11R,Departed,VN-A505,A21N,0,passenger
2026-03-10,,07:05,,,Hai Au Aviation,HAI488,,11R,Departed,VN-A488,FA8X,0,business jet
2026-03-10,07:01,07:02,Kaohsiung,KHH,Vietnam Airlines,VN582,2,11R,Departed,VN-A399,A321,0,passenger
2026-03-10,06:45,06:58,Can Tho,VCA,Vietnam Airlines,VN1201,1,11R,Departed,VN-A603,A321,0,passenger
2026-03-10,06:45,06:53,Con Dao,VCS,VietJet Air,VJ105,1,11R,Departed,B-656E,AJ27,0,passenger
2026-03-10,06:35,06:51,Hiroshima,HIJ,VietJet Air,VJ952,2,11R,Departed,VN-A655,A320,0,passenger
2026-03-10,,06:48,Dubai,DWC,Emirates,EK9855,0,11R,Departed,A6-EFS,B77L,0,cargo
2026-03-10,06:30,06:42,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,9G805,1,11R,Departed,VN-A280,A321,0,passenger
2026-03-10,06:25,06:38,Da Nang,DAD,Vietravel Airlines,VU635,1,11R,Departed,VN-A129,A321,0,passenger
2026-03-10,,06:33,Bangkok,BKK,FedEx,FX6001,0,11R,Departed,N120FE,B763,0,general aviation
2026-03-10,06:00,06:26,Ho Chi Minh City,SGN,Vietnam Airlines,VN243,1,11R,Departed,VN-A889,A359,0,passenger
2026-03-10,06:15,06:24,Da Nang,DAD,Sun PhuQuoc Airways,9G907,1,11R,Departed,VN-A286,A21N,1,passenger
2026-03-10,05:55,06:22,Da Nang,DAD,VietJet Air,VJ503,1,11L,Departed,VN-A532,A321,0,passenger
2026-03-10,06:00,06:19,Phu Quoc,PQC,VietJet Air,VJ443,1,11R,Departed,VN-A549,A21N,1,passenger
2026-03-10,05:55,06:17,Buon Ma Thuot,BMV,VietJet Air,VJ491,1,11R,Departed,VN-A685,A321,1,passenger
2026-03-10,06:05,06:14,Pleiku,PXU,VietJet Air,VJ421,1,11R,Departed,VN-A632,A321,1,passenger
2026-03-10,06:00,06:12,Hue,HUI,Vietnam Airlines,VN1541,1,11R,Departed,VN-A392,A321,0,passenger
2026-03-10,06:10,06:08,Da Nang,DAD,Vietnam Airlines,VN6210,1,11R,Departed,VN-A363,A321,1,passenger
2026-03-10,05:45,06:04,Nha Trang,CXR,VietJet Air,VJ773,1,11R,Departed,VN-A816,A333,0,passenger
2026-03-10,05:40,05:55,Ho Chi Minh City,SGN,Vietnam Airlines,VN8073,1,11R,Departed,VN-B221,AT75,0,passenger
2026-03-10,05:45,05:52,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,9G802,1,11R,Departed,VN-A285,A21N,1,passenger
2026-03-10,05:30,05:43,Can Tho,VCA,VietJet Air,VJ461,1,11R,Departed,VN-A656,A320,1,passenger
2026-03-10,05:00,05:31,Ho Chi Minh City,SGN,VietJet Air,VJ179,1,11R,Departed,VN-A642,A321,0,passenger
2026-03-10,,05:23,,,Atlas Air,5Y8242,,11R,Departed,N859GT,B748,0,cargo
2026-03-10,05:10,05:20,Ho Chi Minh City,SGN,VietJet Air,VJ185,1,11R,Departed,VN-A663,A320,0,passenger
2026-03-10,05:00,05:17,Ho Chi Minh City,SGN,Vietnam Airlines,VN205,1,11R,Departed,VN-A501,A21N,1,passenger
2026-03-10,,04:57,Istanbul,IST,Turkish Airlines,TK6233,0,11R,Departed,TC-LJS,B77L,0,cargo
2026-03-10,,04:24,Seoul,ICN,Korean Air,KE362,0,11R,Departed,HL7629,B748,0,cargo
2026-03-10,,03:33,Seoul,ICN,Air Zeta,KJ392,0,11R,Departed,HL7507,B763,0,cargo
2026-03-10,,03:25,Seoul,ICN,Air Zeta,KJ376,0,11R,Departed,HL8319,B738,0,cargo
2026-03-10,02:45,03:00,Shanghai,PVG,China Eastern Airlines,MU5076,2,11R,Departed,B-1772,B738,0,passenger
2026-03-10,02:50,02:51,Qingdao,TAO,Shandong Airlines,SC4650,2,11R,Departed,B-1443,B738,1,passenger
2026-03-10,02:50,02:45,Manila,MNL,Philippine Airlines,PR596,2,11R,Departed,RP-C9916,A321,1,passenger
2026-03-10,02:25,02:30,Manila,MNL,Cebu Pacific,5J747,2,11R,Departed,RP-C4133,A21N,0,passenger
2026-03-10,02:05,02:19,Fukuoka,FUK,VietJet Air,VJ958,2,11R,Departed,VN-A687,A321,1,passenger
2026-03-10,02:10,02:17,Shenzhen,SZX,Shenzhen Airlines,ZH108,2,11R,Departed,B-8219,A320,0,passenger
2026-03-10,02:00,02:03,Shanghai,PVG,Juneyao Air,HO1330,2,11R,Departed,B-8317,A321,0,passenger
2026-03-10,01:55,02:01,Fukuoka,FUK,Vietnam Airlines,VN356,2,11R,Departed,VN-A618,A21N,0,passenger
2026-03-10,01:40,01:53,Osaka,KIX,VietJet Air,VJ938,2,11R,Departed,VN-A552,A21N,1,passenger
2026-03-10,01:45,01:50,Seoul,ICN,VietJet Air,VJ960,2,11R,Departed,VN-A500,A21N,0,passenger
2026-03-10,01:35,01:48,Nagoya,NGO,VietJet Air,VJ920,2,11R,Departed,VN-A548,A21N,1,passenger
2026-03-10,00:55,01:37,Tokyo,NRT,VietJet Air,VJ932,2,11R,Departed,VN-A815,A333,1,passenger
2026-03-10,01:00,01:34,Milan,MXP,Vietnam Airlines,VN73,2,11R,Departed,VN-A890,A359,0,passenger
2026-03-10,,01:24,,,All Nippon Airways,NH8448,,11R,Departed,JA602F,B763,0,cargo
2026-03-10,01:10,01:21,Macau,MFM,Air Macau,NX987,0,11R,Departed,B-MCG,A321,1,general aviation
2026-03-10,01:00,01:18,Busan,PUS,VietJet Air,VJ982,2,11R,Departed,VN-A546,A21N,1,passenger
2026-03-10,01:05,01:14,Osaka,KIX,Vietnam Airlines,VN334,2,11R,Departed,VN-A894,A359,0,passenger
2026-03-10,22:40,00:47,Dubai,DXB,VietJet Air,VJ642,2,11R,Departed,VN-A673,A321,0,passenger
2026-03-10,00:30,00:45,Busan,PUS,Vietnam Airlines,VN428,2,11R,Departed,VN-A878,B78X,0,passenger
2026-03-10,,00:42,,,Ups,5X74,,11R,Departed,N608UP,B748,0,general aviation
2026-03-10,00:25,00:39,Tokyo,NRT,All Nippon Airways,NH898,2,11R,Departed,JA885A,B789,1,passenger
2026-03-10,00:20,00:34,Nagoya,NGO,Vietnam Airlines,VN348,2,11R,Departed,VN-A866,B789,0,passenger
2026-03-10,00:20,00:31,Tokyo,NRT,Vietnam Airlines,VN310,2,11R,Departed,VN-A886,A359,0,passenger
2026-03-10,00:20,00:29,Manila,MNL,Vietnam Airlines,VN647,2,11R,Departed,VN-A329,A321,1,passenger
2026-03-10,23:20,00:27,Paris,CDG,Vietnam Airlines,VN19,2,11R,Departed,VN-A891,A359,0,passenger
2026-03-10,23:55,00:10,Tokyo,NRT,Japan Airlines,JL752,2,11R,Departed,JA618J,B763,1,passenger
2026-03-10,,00:07,Ezhou,EHU,SF Airlines,O3168,0,11R,Departed,B-20A2,B763,0,cargo
2026-03-10,23:50,00:03,Seoul,ICN,Asiana Airlines,OZ734,2,11R,Departed,HL8521,A359,1,passenger
2026-03-10,23:40,00:01,Seoul,ICN,Vietnam Airlines,VN416,2,11R,Departed,VN-A877,B78X,0,passenger
2026-03-11,23:40,23:58,Seoul,ICN,Vietnam Airlines,VN416,2,11R,Departed,VN-A872,B78X,0,passenger
2026-03-11,15:55,23:55,Nha Trang,CXR,Bamboo Airways,QH1415,1,11R,Departed,VN-A227,A321,0,passenger
2026-03-11,23:51,23:51,Kuala Lumpur,KUL,MJets Air,WW221,0,11R,Departed,9M-WWB,B738,0,cargo
2026-03-11,23:00,23:36,Macau,MFM,Air Macau,NX981,0,11R,Departed,B-MCC,A321,0,general aviation
2026-03-11,23:25,23:31,Frankfurt,FRA,Vietnam Airlines,VN37,2,11R,Departed,VN-A871,B789,0,passenger
2026-03-11,23:28,23:28,Guangzhou,CAN,FedEx,FX6002,0,11R,Departed,N103FE,B763,0,general aviation
2026-03-11,22:25,23:25,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,9G895,1,11R,Departed,VN-A908,A20N,0,passenger
2026-03-11,23:05,23:23,Seoul,ICN,Korean Air,KE448,2,11R,Departed,HL8572,B78X,0,passenger
2026-03-11,22:40,23:15,Seoul,ICN,VietJet Air,VJ644,2,11R,Departed,VN-A669,A320,0,passenger
2026-03-11,22:45,23:13,Da Nang,DAD,VietJet Air,VJ523,1,11R,Departed,VN-A542,A321,0,passenger
2026-03-11,23:00,23:10,Ho Chi Minh City,SGN,Vietnam Airlines,VN6025,1,11R,Departed,VN-A363,A321,0,passenger
2026-03-11,20:50,23:08,Bangkok,DMK,AirAsia,FD645,2,11R,Departed,HS-EAA,A21N,0,passenger
2026-03-11,22:55,23:04,Istanbul,IST,Turkish Airlines,TK165,2,11R,Departed,TC-LGI,A359,1,passenger
2026-03-11,22:35,23:00,Ho Chi Minh City,SGN,Bamboo Airways,QH283,1,11R,Departed,ER-00005,A320,0,passenger
2026-03-11,,22:57,Hong Kong,HKG,K-Mile Air,8K525,0,11R,Departed,HS-KMD,B738,0,cargo
2026-03-11,22:00,22:24,Ho Chi Minh City,SGN,Vietnam Airlines,VN267,1,11R,Departed,VN-A603,A321,1,passenger
2026-03-11,21:30,22:18,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,9G885,1,11R,Departed,VN-A279,A321,0,passenger
2026-03-11,21:00,22:12,Ho Chi Minh City,SGN,Vietnam Airlines,VN221,1,11R,Departed,VN-A868,B789,1,passenger
2026-03-11,22:00,22:08,Shenzhen,SZX,China Southern Airlines,CZ8084,2,11R,Departed,B-6657,A321,0,passenger
2026-03-11,21:20,21:34,Yangon,RGN,Myanmar Airways International,8M451,2,11R,Departed,XY-AGR,A319,0,passenger
2026-03-11,21:25,21:28,Shanghai,PVG,VietJet Air,VJ7238,2,11R,Departed,VN-A671,A320,0,passenger
2026-03-11,21:10,21:20,Da Nang,DAD,Vietnam Airlines,VN7163,1,11R,Departed,VN-A505,A21N,0,passenger
2026-03-11,21:05,21:17,Da Nang,DAD,Vietnam Airlines,VN7193,1,11R,Departed,VN-A331,A321,0,passenger
2026-03-11,20:40,21:11,Chongqing,CKG,West Air,PN6424,2,11R,Departed,B-6763,A320,1,passenger
2026-03-11,20:50,21:08,Da Nang,DAD,VietJet Air,VJ521,1,11R,Departed,VN-A687,A321,0,passenger
2026-03-11,20:30,21:05,Ho Chi Minh City,SGN,Vietnam Airlines,VN265,1,11R,Departed,VN-A869,B789,1,passenger
2026-03-11,20:45,21:01,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,9G877,1,11R,Departed,VN-A906,A21N,0,passenger
2026-03-11,20:50,20:57,Beijing,PKX,Bamboo Airways,QH286,2,11R,Departed,VN-A227,A321,0,passenger
2026-03-11,20:05,20:54,Ho Chi Minh City,SGN,VietJet Air,VJ155,1,11R,Departed,VN-A661,A321,0,passenger
2026-03-11,20:40,20:48,Delhi,DEL,Vietnam Airlines,VN1268,2,11R,Departed,VN-A618,A21N,0,passenger
2026-03-11,20:25,20:45,Bangkok,BKK,Thai Airways,TG565,2,11R,Departed,HS-TXN,A320,1,passenger
2026-03-11,20:05,20:43,Ho Chi Minh City,SGN,VietJet Air,VJ3900,1,11R,Departed,VN-A543,A21N,0,passenger
2026-03-11,18:00,20:39,Taipei,TPE,China Airlines,CI5870,0,11R,Departed,B-18721,B744,0,cargo
2026-03-11,20:15,20:37,Jakarta,CGK,Vietnam Airlines,VN635,2,11R,Departed,VN-A393,A321,0,passenger
2026-03-11,20:15,20:34,Da Nang,DAD,VietJet Air,VJ501,1,11R,Departed,VN-A684,A321,0,passenger
2026-03-11,20:20,20:31,Changsha,CSX,China Southern Airlines,CZ8360,2,11R,Departed,B-305D,A20N,0,passenger
2026-03-11,20:05,20:24,Hue,HUI,Vietnam Airlines,VN1549,1,11R,Departed,VN-A392,A321,0,passenger
2026-03-11,19:50,20:21,Hong Kong,HKG,Hong Kong Airlines,HX529,0,11R,Departed,B-LPT,A320,0,general aviation
2026-03-11,20:05,20:18,Ho Chi Minh City,SGN,VietJet Air,VJ165,0,11R,Departed,,,0,general aviation
2026-03-11,20:00,20:13,Ho Chi Minh City,SGN,Vietnam Airlines,VN263,1,11R,Departed,VN-A886,A359,0,passenger
2026-03-11,19:45,20:07,Da Nang,DAD,VietJet Air,VJ519,1,11R,Departed,VN-A647,A321,0,passenger
2026-03-11,19:40,20:03,Shenzhen,SZX,Shenzhen Airlines,ZH106,2,11R,Departed,B-7749,B738,1,passenger
2026-03-11,19:45,20:00,Guangzhou,CAN,China Southern Airlines,CZ8178,2,11R,Departed,B-2408,A320,1,passenger
2026-03-11,19:30,19:56,Hong Kong,HKG,Cathay Pacific,CX742,0,11R,Departed,B-KQU,B77W,0,general aviation
2026-03-11,,19:54,,,China Cargo Airlines,CK288,,11R,Departed,B-227G,B77L,0,cargo
2026-03-11,19:30,19:51,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,9G873,1,11R,Departed,VN-A286,A21N,0,passenger
2026-03-11,19:05,19:48,Da Nang,DAD,VietJet Air,VJ517,1,11R,Departed,VN-A632,A321,0,passenger
2026-03-11,19:30,19:45,Hyderabad,HYD,Vietnam Airlines,VN985,2,11R,Departed,VN-A602,A321,0,passenger
2026-03-11,19:15,19:42,Hue,HUI,VietJet Air,VJ569,1,11R,Departed,VN-A542,A321,0,passenger
2026-03-11,19:25,19:38,Ezhou,EHU,Vietnam Airlines,VN1278,2,11R,Departed,VN-A515,A20N,0,passenger
2026-03-11,19:05,19:33,Ho Chi Minh City,SGN,VietJet Air,VJ173,1,11R,Departed,VN-A656,A320,1,passenger
2026-03-11,19:15,19:28,Phnom Penh,KTI,Air Cambodia,K6851,2,11R,Departed,XU-350,A321,0,passenger
2026-03-11,19:05,19:25,Da Nang,DAD,Vietnam Airlines,VN195,1,11R,Departed,VN-A334,A321,0,passenger
2026-03-11,19:00,19:23,Ho Chi Minh City,SGN,Vietnam Airlines,VN219,1,11R,Departed,VN-A873,B78X,0,passenger
2026-03-11,19:15,19:20,Mumbai,BOM,VietJet Air,VJ907,2,11R,Departed,VN-A548,A21N,0,passenger
2026-03-11,18:55,19:16,Da Nang,DAD,Sun PhuQuoc Airways,9G937,1,11R,Departed,VN-A908,A20N,0,passenger
2026-03-11,19:00,19:14,Nha Trang,CXR,Vietnam Airlines,VN7553,1,11R,Departed,VN-A508,A21N,0,passenger
2026-03-11,19:00,19:11,Ahmedabad,AMD,VietJet Air,VJ1925,2,11R,Departed,VN-A655,A320,0,passenger
2026-03-11,18:55,19:07,Bangkok,BKK,Vietnam Airlines,VN617,2,11R,Departed,VN-A507,A21N,1,passenger
2026-03-11,18:45,19:04,Shanghai,PVG,China Eastern Airlines,MU6014,2,11R,Departed,B-32L9,A21N,0,passenger
2026-03-11,18:00,19:02,Ho Chi Minh City,SGN,Vietnam Airlines,VN259,1,11R,Departed,VN-A874,B78X,1,passenger
2026-03-11,18:45,19:00,Delhi,DEL,Vietnam Airlines,VN981,2,11R,Departed,VN-A891,A359,0,passenger
2026-03-11,18:30,18:52,Singapore,SIN,Singapore Airlines,SQ193,2,11R,Departed,9V-SHI,A359,0,passenger
2026-03-11,18:30,18:41,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,9G869,1,11R,Departed,VN-A280,A321,0,passenger
2026-03-11,18:25,18:36,Taipei,TPE,Starlux,JX718,0,11R,Departed,B-58210,A21N,0,general aviation
2026-03-11,18:20,18:31,Da Nang,DAD,Vietnam Airlines,VN6071,1,11R,Departed,VN-A363,A321,0,passenger
2026-03-11,18:10,18:28,Ho Chi Minh City,SGN,VietJet Air,VJ193,1,11R,Departed,VN-A544,A321,1,passenger
2026-03-11,18:20,18:25,Kaohsiung,KHH,Vietnam Airlines,VN586,2,11R,Departed,VN-A612,A321,0,passenger
2026-03-11,18:20,18:22,Taipei,TPE,EVA Air,BR386,2,11R,Departed,B-16219,A321,1,passenger
2026-03-11,18:15,18:19,Shanghai,PVG,Air China,CA756,2,11R,Departed,B-6742,A321,1,passenger
2026-03-11,17:40,18:17,Phu Quoc,PQC,VietJet Air,VJ445,1,11R,Departed,VN-A658,A320,1,passenger
2026-03-11,18:00,18:14,Ho Chi Minh City,SGN,VietJet Air,VJ169,1,11R,Departed,VN-A635,A321,0,passenger
2026-03-11,17:45,18:11,Nha Trang,CXR,VietJet Air,VJ384,1,11R,Departed,VN-A673,A321,0,passenger
2026-03-11,17:45,18:09,Luang Prabang,LPQ,AirAsia,FD1039,2,11R,Departed,HS-BBW,A320,1,passenger
2026-03-11,17:35,17:57,Delhi,DEL,IndiGo,TR303,2,11R,Departed,9V-TRO,A320,0,passenger
2026-03-11,17:25,17:49,Can Tho,VCA,VietJet Air,VJ465,1,11R,Departed,VN-A698,A321,0,passenger
2026-03-11,17:35,17:46,Taipei,TPE,Vietnam Airlines,VN578,2,11R,Departed,VN-A399,A321,0,passenger
2026-03-11,17:30,17:43,Ho Chi Minh City,SGN,Vietnam Airlines,VN257,1,11R,Departed,VN-A888,A359,0,passenger
2026-03-11,17:30,17:36,Taipei,TPE,China Airlines,CI794,2,11R,Departed,B-18112,A21N,0,passenger
2026-03-11,16:50,17:34,Da Nang,DAD,Vietravel Airlines,VU639,1,11R,Departed,VN-A129,A321,0,passenger
2026-03-11,17:00,17:30,Vinh,VII,Vietnam Airlines,VN1717,1,11R,Departed,VN-A393,A321,0,passenger
2026-03-11,17:15,17:26,Phnom Penh,KTI,Vietnam Airlines,VN923,2,11R,Departed,VN-A326,A321,0,passenger
2026-03-11,17:05,17:23,Da Nang,DAD,Vietnam Airlines,VN187,1,11R,Departed,VN-A513,A20N,1,passenger
2026-03-11,16:30,17:15,Ho Chi Minh City,SGN,Bamboo Airways,QH255,1,11R,Departed,ER-00005,A320,0,passenger
2026-03-11,17:00,17:10,Ho Chi Minh City,SGN,Vietnam Airlines,VN217,1,11R,Departed,VN-A872,B78X,0,passenger
2026-03-11,15:35,17:07,Ho Chi Minh City,SGN,VietJet Air,VJ199,1,11R,Departed,VN-A546,A21N,0,passenger
2026-03-11,16:50,17:03,Qui Nhon,UIH,Vietnam Airlines,VN7621,1,11R,Departed,VN-A613,A321,0,passenger
2026-03-11,16:00,17:00,Ho Chi Minh City,SGN,VietJet Air,VJ195,1,11R,Departed,VN-A815,A333,0,passenger
2026-03-11,16:40,16:57,Vientiane,VTE,Lao Airlines,QV312,2,11R,Departed,RDPL-34188,A320,0,passenger
2026-03-11,16:45,16:54,Nha Trang,CXR,Vietnam Airlines,VN1563,1,11R,Departed,VN-A603,A321,0,passenger
2026-03-11,16:35,16:52,Can Tho,VCA,Vietnam Airlines,VN1207,1,11R,Departed,VN-A625,A21N,0,passenger
2026-03-11,16:30,16:48,Phu Quoc,PQC,Sun PhuQuoc Airways,9G1231,1,11R,Departed,VN-A284,A21N,0,passenger
2026-03-11,16:25,16:46,Da Nang,DAD,VietJet Air,VJ515,1,11R,Departed,VN-A671,A320,0,passenger
2026-03-11,16:30,16:42,Hue,HUI,Vietnam Airlines,VN1545,1,11R,Departed,VN-A608,A321,1,passenger
2026-03-11,16:20,16:39,Fuzhou,FOC,Xiamen Air,MF8698,2,11R,Departed,B-1300,B738,0,passenger
2026-03-11,16:20,16:36,Siem Reap,SAI,VietJet Air,VJ913,2,11R,Departed,VN-A535,A321,1,passenger
2026-03-11,16:15,16:32,Kunming,KMG,China Eastern Airlines,SQ183,2,11R,Departed,9V-SMM,A359,1,passenger
2026-03-11,15:30,16:29,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,9G853,1,11R,Departed,VN-A279,A321,0,passenger
2026-03-11,16:10,16:26,Da Nang,DAD,Vietnam Airlines,VN179,1,11R,Departed,VN-A514,A20N,0,passenger
2026-03-11,16:10,16:22,Shenzhen,SZX,China Southern Airlines,WW602,0,11R,Departed,9M-WWB,B738,0,cargo
2026-03-11,15:55,16:19,Pleiku,PXU,VietJet Air,VJ423,1,11R,Departed,VN-A684,A321,0,passenger
2026-03-11,16:00,16:15,Ho Chi Minh City,SGN,Vietnam Airlines,VN273,1,11R,Departed,VN-A877,B78X,0,passenger
2026-03-11,14:00,16:12,Ho Chi Minh City,SGN,VietJet Air,VJ151,1,11R,Departed,LY-NVE,A320,0,passenger
2026-03-11,15:50,16:10,Bangkok,BKK,VietJet Air,VJ903,2,11R,Departed,VN-A532,A321,1,passenger
2026-03-11,15:45,16:05,Guangzhou,CAN,China Southern Airlines,CZ8316,2,11R,Departed,B-32ET,A20N,1,passenger
2026-03-11,15:50,16:02,Bangkok,BKK,Vietnam Airlines,VN619,2,11R,Departed,VN-A336,A321,1,passenger
2026-03-11,15:35,15:59,Ho Chi Minh City,SGN,VietJet Air,VJ145,1,11R,Departed,VN-A534,A21N,0,passenger
2026-03-11,15:40,15:56,Xiamen,XMN,Xiamen Air,MF870,2,11R,Departed,B-5791,B738,1,passenger
2026-03-11,15:25,15:50,Qui Nhon,UIH,VietJet Air,VJ433,1,11R,Departed,VN-A669,A320,0,passenger
2026-03-11,15:30,15:48,Ho Chi Minh City,SGN,Vietnam Airlines,VN249,1,11R,Departed,VN-A871,B789,1,passenger
2026-03-11,15:30,15:44,Phu Quoc,PQC,VietJet Air,VJ1441,1,11R,Departed,VN-A547,A21N,0,passenger
2026-03-11,15:20,15:41,Chiang Mai,CNX,AirAsia,FD871,2,11R,Departed,HS-ABY,A320,1,passenger
2026-03-11,14:50,15:38,Kuala Lumpur,KUL,AirAsia,AK513,2,11R,Departed,9M-RAQ,A20N,1,passenger
2026-03-11,15:10,15:34,Ho Chi Minh City,SGN,VietJet Air,VJ153,1,11R,Departed,VN-A500,A21N,0,passenger
2026-03-11,15:15,15:31,Siem Reap,SAI,Vietnam Airlines,VN837,2,11R,Departed,VN-A329,A321,1,passenger
2026-03-11,15:10,15:28,Shanghai,PVG,China Eastern Airlines,MU6012,2,11R,Departed,B-1680,A321,1,passenger
2026-03-11,15:05,15:25,Da Nang,DAD,Vietnam Airlines,VN173,1,11R,Departed,VN-A357,A321,0,passenger
2026-03-11,14:55,15:20,Shenzhen,SZX,Shenzhen Airlines,ZH104,2,11R,Departed,B-6359,A320,1,passenger
2026-03-11,15:00,15:18,Ho Chi Minh City,SGN,Vietnam Airlines,VN215,1,11R,Departed,VN-A878,B78X,1,passenger
2026-03-11,14:45,15:07,Da Nang,DAD,Sun PhuQuoc Airways,9G927,1,11R,Departed,VN-A908,A20N,0,passenger
2026-03-11,14:20,15:00,Kuala Lumpur,KUL,Sun PhuQuoc Airways,9G1977,2,11R,Departed,VN-A285,A21N,1,passenger
2026-03-11,14:45,14:57,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,9G851,1,11R,Departed,VN-A906,A21N,1,passenger
2026-03-11,14:35,14:44,Buon Ma Thuot,BMV,VietJet Air,VJ1491,1,11R,Departed,VN-A632,A321,0,passenger
2026-03-11,14:25,14:35,Taipei,TPE,VietJet Air,VJ942,2,11R,Departed,VN-A552,A21N,1,passenger
2026-03-11,14:10,14:32,Dhaka,DAC,Ethiopian Airlines,ET679,2,11R,Departed,ET-AOP,B788,1,passenger
2026-03-11,14:10,14:29,Phu Quoc,PQC,Sun PhuQuoc Airways,9G1219,1,11R,Departed,VN-A281,A21N,0,passenger
2026-03-11,14:15,14:26,Dien Bien Phu,DIN,Vietnam Airlines,VN1804,1,11R,Departed,VN-A399,A321,0,passenger
2026-03-11,13:40,14:24,Ho Chi Minh City,SGN,VietJet Air,VJ143,1,11R,Departed,VN-A677,A321,0,passenger
2026-03-11,14:19,14:19,Phu Quoc,PQC,VietJet Air,VJ3524,1,11R,Departed,VN-A539,A21N,0,passenger
2026-03-11,,14:16,,,,,,11R,Departed,HS-CPH,H25B,0,business jet
2026-03-11,14:00,14:13,Ho Chi Minh City,SGN,Vietnam Airlines,VN253,1,11R,Departed,VN-A897,A359,0,passenger
2026-03-11,13:30,14:07,Taichung,RMQ,VietJet Air,VJ948,2,11R,Departed,VN-A687,A321,1,passenger
2026-03-11,14:05,14:04,Kolkata,CCU,IndiGo,6E1632,2,11R,Departed,VT-IVZ,A20N,0,passenger
2026-03-11,13:45,13:59,Guangzhou,CAN,Shenzhen Airlines,ZH122,2,11R,Departed,B-5619,B738,1,passenger
2026-03-11,13:15,13:57,Ho Chi Minh City,SGN,Bamboo Airways,QH251,1,11R,Departed,JU-1410,A320,0,passenger
2026-03-11,13:45,13:55,Nha Trang,CXR,Vietnam Airlines,VN1559,1,11R,Departed,VN-A505,A21N,0,passenger
2026-03-11,13:35,13:51,Da Nang,DAD,VietJet Air,VJ513,1,11R,Departed,VN-A698,A321,1,passenger
2026-03-11,13:30,13:48,Seoul,ICN,Asiana Airlines,OZ730,2,11R,Departed,HL7732,B772,0,passenger
2026-03-11,13:20,13:45,Phu Quoc,PQC,Sun PhuQuoc Airways,9G1215,1,11R,Departed,VN-A286,A21N,1,passenger
2026-03-11,13:00,13:38,Kuala Lumpur,KUL,Vietnam Airlines,VN1827,2,11R,Departed,VN-A390,A321,0,passenger
2026-03-11,13:30,13:32,Beijing,PEK,Air China,CA742,2,11R,Departed,B-32NE,A21N,0,passenger
2026-03-11,12:25,13:24,Phu Quoc,PQC,VietJet Air,VJ441,1,11R,Departed,VN-A663,A320,1,passenger
