Crawl_Date,Scheduled_Time,Actual_Time,Destination,IATA,Airline,Flight_No,Terminal,Departure_Runway,Status,Scheduled_Tail,Aircraft_Type,Is_Fixed_Flight,Category
2026-02-23,21:20,22:01,Da Nang,DAD,Vietnam Airlines,VN7122,3,25L,Departed,9H-MLO,A320,0,passenger
2026-02-23,21:59,21:59,Chu Lai,VCL,VietJet Air,VJ1376,1,25L,Departed,VN-A676,A320,0,passenger
2026-02-23,21:25,21:56,Hanoi,HAN,Sun PhuQuoc Airways,9G882,3,25L,Departed,VN-A281,A21N,0,passenger
2026-02-23,21:10,21:54,Hanoi,HAN,VietJet Air,VJ164,1,25L,Departed,VN-A815,A333,0,passenger
2026-02-23,21:20,21:51,Vinh,VII,Vietnam Airlines,VN1280,3,25L,Departed,VN-A615,A321,0,passenger
2026-02-23,21:20,21:49,Hanoi,HAN,VietJet Air,VJ158,1,25L,Departed,VN-A630,A321,0,passenger
2026-02-23,21:20,21:45,Hue,HUI,Vietnam Airlines,VN1378,3,25L,Departed,VN-A610,A321,0,passenger
2026-02-23,20:40,21:42,Da Nang,DAD,VietJet Air,VJ646,1,25L,Departed,LY-MLN,A320,0,passenger
2026-02-23,21:15,21:40,Sydney,SYD,Vietnam Airlines,VN773,2,25L,Departed,VN-A894,A359,1,passenger
2026-02-23,,21:37,,,FedEx,FX6065,,25L,Departed,N121FE,B763,0,general aviation
2026-02-23,21:00,21:35,Hanoi,HAN,Vietnam Airlines,VN260,3,25L,Departed,VN-A886,A359,0,passenger
2026-02-23,19:45,21:33,Da Nang,DAD,Vietnam Airlines,VN146,3,25L,Departed,VN-A619,A21N,0,passenger
2026-02-23,21:30,21:30,,,Vietnam Airlines,VN7427,,25L,Unknown,VN-B220,AT75,0,passenger
2026-02-23,21:10,21:28,Melbourne,MEL,Vietnam Airlines,VN781,2,25L,Departed,VN-A892,A359,1,passenger
2026-02-23,20:15,21:25,Hanoi,HAN,VietJet Air,VJ180,1,25L,Departed,VN-A820,A333,0,passenger
2026-02-23,20:30,21:23,Haiphong,HPH,Vietnam Airlines,VN1188,3,25L,Departed,VN-A613,A321,0,passenger
2026-02-23,20:55,21:20,Delhi,DEL,Air India,AI2389,2,25L,Departed,VT-EXI,A20N,1,passenger
2026-02-23,19:40,21:18,Vinh,VII,VietJet Air,VJ218,1,25L,Departed,VN-A551,A21N,0,passenger
2026-02-23,20:30,21:15,Hanoi,HAN,Vietnam Airlines,VN256,3,25L,Departed,VN-A879,B78X,0,passenger
2026-02-23,20:25,21:12,Hue,HUI,Vietnam Airlines,VN1376,3,25L,Departed,VN-A338,A321,0,passenger
2026-02-23,19:15,21:10,Bengaluru,BLR,VietJet Air,VJ1801,2,25L,Departed,VN-A651,A321,0,passenger
2026-02-23,19:30,21:08,Da Nang,DAD,VietJet Air,VJ1624,1,25L,Departed,VN-A643,A321,1,passenger
2026-02-23,21:05,21:05,Thanh Hoa,THD,VietJet Air,VJ1244,1,25L,Departed,VN-A550,A21N,0,passenger
2026-02-23,20:30,21:03,Phu Quoc,PQC,Vietnam Airlines,VN1835,3,25L,Departed,VN-A604,A321,0,passenger
2026-02-23,20:15,21:01,Kuala Lumpur,KUL,AirAsia,AK525,2,25L,Departed,9M-AQG,A320,1,passenger
2026-02-23,20:10,20:58,Bangkok,BKK,Thai Airways,TG557,2,25L,Departed,HS-TXK,A320,1,passenger
2026-02-23,19:50,20:56,Nha Trang,CXR,Vietnam Airlines,VN1350,3,25L,Departed,VN-A325,A321,0,passenger
2026-02-23,19:10,20:53,Hue,HUI,VietJet Air,VJ316,1,25L,Departed,VN-A646,A21N,0,passenger
2026-02-23,20:51,20:51,Hanoi,HAN,VietJet Air,VJ154,1,25L,Departed,VN-A525,A21N,0,passenger
2026-02-23,19:05,20:48,Vinh,VII,Bamboo Airways,QH1154,3,25L,Departed,ER-00005,A320,0,passenger
2026-02-23,19:35,20:46,Hong Kong,HKG,Cathay Pacific,CX764,0,25L,Departed,B-HNG,B773,1,general aviation
2026-02-23,20:10,20:43,Haiphong,HPH,Bamboo Airways,QH1544,3,25L,Departed,JU-1410,A320,0,passenger
2026-02-23,20:05,20:40,Shanghai,PVG,VietJet Air,VJ3900,2,25L,Departed,VN-A667,A321,0,passenger
2026-02-23,19:10,20:38,Hanoi,HAN,VietJet Air,VJ196,1,25L,Departed,VN-A816,A321,0,passenger
2026-02-23,19:50,20:36,Singapore,SIN,Singapore Airlines,SQ185,2,25L,Departed,9V-SCH,B78X,1,passenger
2026-02-23,20:00,20:33,Hanoi,HAN,Vietnam Airlines,VN220,3,25L,Departed,VN-A899,A359,0,passenger
2026-02-23,20:31,20:31,Hanoi,HAN,VietJet Air,VJ166,1,25L,Departed,VN-A639,A321,0,passenger
2026-02-23,20:00,20:29,Hanoi,HAN,Bamboo Airways,QH268,3,25L,Departed,PK-BBK,B739,0,passenger
2026-02-23,19:30,20:26,Sydney,SYD,VietJet Air,VJ85,2,25L,Departed,VN-A814,A333,1,passenger
2026-02-23,19:55,20:23,Vinh,VII,Vietnam Airlines,VN7264,3,25L,Departed,VN-A503,A21N,0,passenger
2026-02-23,19:50,20:21,Thanh Hoa,THD,Vietnam Airlines,VN1278,3,25L,Departed,VN-A395,A321,0,passenger
2026-02-23,18:20,20:19,Thanh Hoa,THD,VietJet Air,VJ1246,1,25L,Departed,VN-A661,A321,0,passenger
2026-02-23,19:30,20:16,Siem Reap,SAI,Vietnam Airlines,VN815,2,25L,Departed,VN-A622,A21N,0,passenger
2026-02-23,20:14,20:14,Nha Trang,CXR,Vietnam Airlines,VN7350,3,25L,Departed,VN-A501,A21N,0,passenger
2026-02-23,17:10,20:11,Doha,DOH,Qatar Airways,QR971,2,25L,Departed,A7-BAJ,B77W,0,passenger
2026-02-23,19:35,20:09,Hanoi,HAN,Vietnam Airlines,VN262,3,25L,Departed,VN-A878,B78X,0,passenger
2026-02-23,18:55,20:06,Da Nang,DAD,Vietnam Airlines,VN142,3,25L,Departed,VN-A514,A20N,0,passenger
2026-02-23,18:15,20:04,Haiphong,HPH,VietJet Air,VJ280,1,25L,Departed,VN-A633,A321,0,passenger
2026-02-23,19:00,20:02,Kuala Lumpur,KUL,Malaysia Airlines,MH767,2,25L,Departed,9M-MXA,B738,0,passenger
2026-02-23,18:35,20:00,Haiphong,HPH,Vietnam Airlines,VN1186,3,25L,Departed,VN-A603,A321,0,passenger
2026-02-23,18:35,19:58,Da Lat,DLI,VietJet Air,VJ362,1,25L,Departed,VN-A641,A321,0,passenger
2026-02-23,17:25,19:56,Chu Lai,VCL,VietJet Air,VJ376,1,25L,Departed,LY-NVG,A320,0,passenger
2026-02-23,19:10,19:54,Da Nang,DAD,Vietravel Airlines,VU684,3,25L,Departed,9H-MLW,A320,0,passenger
2026-02-23,18:45,19:52,Vinh,VII,Vietnam Airlines,VN1268,3,25L,Departed,VN-A390,A321,0,passenger
2026-02-23,19:30,19:50,Phu Quoc,PQC,Sun PhuQuoc Airways,9G1991,3,25L,Departed,VN-A909,A20N,0,passenger
2026-02-23,18:15,19:47,Da Nang,DAD,VietJet Air,VJ648,1,25L,Departed,VN-A642,A321,0,passenger
2026-02-23,17:10,19:45,Hanoi,HAN,Vietravel Airlines,VU780,3,25L,Departed,VN-A136,A320,0,passenger
2026-02-23,18:50,19:43,Ahmedabad,AMD,VietJet Air,VJ1805,2,25L,Departed,VN-A536,A21N,0,passenger
2026-02-23,18:55,19:41,Qui Nhon,UIH,VietJet Air,VJ1386,1,25L,Departed,VN-A697,A21N,0,passenger
2026-02-23,19:00,19:39,Delhi,DEL,VietJet Air,VJ895,2,25L,Departed,VN-A811,A333,0,passenger
2026-02-23,19:05,19:37,Hanoi,HAN,VietJet Air,VJ160,1,25L,Departed,VN-A607,A21N,0,passenger
2026-02-23,18:55,19:34,Guangzhou,CAN,Spring Airlines,9C7348,2,25L,Departed,B-32JT,A20N,1,passenger
2026-02-23,19:00,19:31,Hanoi,HAN,Sun PhuQuoc Airways,9G872,3,25L,Departed,VN-A284,A21N,0,passenger
2026-02-23,19:00,19:29,Hanoi,HAN,Vietnam Airlines,VN258,3,25L,Departed,VN-A873,B78X,0,passenger
2026-02-23,18:25,19:27,Hanoi,HAN,Sun PhuQuoc Airways,9G868,3,25L,Departed,VN-A286,A21N,0,passenger
2026-02-23,17:45,19:25,Qui Nhon,UIH,VietJet Air,VJ384,1,25L,Departed,VN-A650,A320,0,passenger
2026-02-23,18:30,19:22,Phnom Penh,KTI,Air Cambodia,K6819,2,25L,Departed,XU-610,AT76,0,passenger
2026-02-23,18:40,19:19,Bangkok,BKK,Vietnam Airlines,VN609,2,25L,Departed,VN-A601,A321,0,passenger
2026-02-23,16:50,19:17,Pleiku,PXU,VietJet Air,VJ396,1,25L,Departed,LY-NVE,A320,0,passenger
2026-02-23,18:30,19:15,Sihanoukville,KOS,Air Cambodia,K6839,2,25L,Departed,XU-350,A321,0,passenger
2026-02-23,17:50,19:12,Kaohsiung,KHH,Vietnam Airlines,VN580,2,25L,Departed,VN-A323,A321,0,passenger
2026-02-23,16:50,19:10,Chu Lai,VCL,Vietnam Airlines,VN7462,3,25L,Departed,9H-MLE,A320,0,passenger
2026-02-23,04:06,19:07,Phu Quoc,PQC,Vietravel Airlines,VU303,3,25L,Departed,VN-A289,A321,0,passenger
2026-02-23,19:05,19:05,Hanoi,HAN,Vietnam Airlines,VN7016,3,25L,Departed,VN-A897,A359,0,passenger
2026-02-23,18:05,19:02,Bangkok,DMK,AirAsia,FD655,2,25L,Departed,HS-EAC,A21N,1,passenger
2026-02-23,18:00,19:00,Hanoi,HAN,Vietnam Airlines,VN218,3,25L,Departed,VN-A874,B78X,1,passenger
2026-02-23,18:58,18:58,Vinh,VII,VietJet Air,VJ220,1,25L,Departed,VN-A640,A321,0,passenger
2026-02-23,17:35,18:56,Singapore,SIN,Scoot,TR303,2,25L,Departed,9V-TNG,A20N,0,passenger
2026-02-23,17:55,18:53,Phu Quoc,PQC,Sun PhuQuoc Airways,9G1985,3,25L,Departed,VN-A282,A21N,0,passenger
2026-02-23,17:50,18:51,Siem Reap,SAI,Air Cambodia,K6829,2,25L,Departed,XU-611,AT76,0,passenger
2026-02-23,18:05,18:48,Beijing,PKX,VietJet Air,VJ3948,2,25L,Departed,VN-A689,A320,0,passenger
2026-02-23,17:50,18:46,Taipei,TPE,China Airlines,CI784,2,25L,Departed,B-18909,A359,0,passenger
2026-02-23,18:10,18:41,Buon Ma Thuot,BMV,Vietnam Airlines,VN1414,3,25R,Departed,VN-A615,A321,1,passenger
2026-02-23,16:40,18:39,Hanoi,HAN,Vietnam Airlines,VN252,3,25L,Departed,VN-A507,A21N,0,passenger
2026-02-23,17:05,18:36,Haiphong,HPH,Vietnam Airlines,VN1180,3,25L,Departed,VN-A608,A321,1,passenger
2026-02-23,17:50,18:34,Taipei,TPE,Starlux,JX714,0,25L,Departed,B-58302,A339,0,general aviation
2026-02-23,18:00,18:31,Dubai,DXB,Emirates,EK365,2,25L,Departed,A6-EXA,A359,1,passenger
2026-02-23,18:29,18:29,Phu Quoc,PQC,VASCO,0V8095,3,25L,Departed,VN-B218,AT75,0,passenger
2026-02-23,17:35,18:27,Hanoi,HAN,Bamboo Airways,QH262,3,25L,Departed,VN-A227,A321,0,passenger
2026-02-23,17:25,18:24,Da Lat,DLI,Vietnam Airlines,VN1386,3,25L,Departed,VN-A610,A321,0,passenger
2026-02-23,18:22,18:22,Vinh,VII,VietJet Air,VJ1220,1,25L,Departed,VN-A544,A321,0,passenger
2026-02-23,16:35,18:20,Hue,HUI,VietJet Air,VJ310,1,25L,Departed,VN-A657,A321,0,passenger
2026-02-23,16:50,18:18,Taipei,TPE,Vietnam Airlines,VN570,2,25L,Departed,VN-A611,A321,0,passenger
2026-02-23,16:45,18:15,Da Nang,DAD,Vietnam Airlines,VN140,3,25L,Departed,VN-A602,A321,0,passenger
2026-02-23,17:35,18:13,Bangkok,BKK,VietJet Air,VJ805,2,25L,Departed,VN-A637,A321,1,passenger
2026-02-23,15:50,18:10,Qui Nhon,UIH,VietJet Air,VJ1388,1,25L,Departed,VN-A662,A320,0,passenger
2026-02-23,16:15,18:06,Da Nang,DAD,Vietnam Airlines,VN136,3,25L,Departed,VN-A606,A321,0,passenger
2026-02-23,17:25,18:03,Mumbai,BOM,Vietnam Airlines,VN979,2,25L,Departed,VN-A891,A359,0,passenger
2026-02-23,17:20,17:55,Tokyo,HND,VietJet Air,VJ820,2,25L,Departed,VN-A523,A21N,1,passenger
2026-02-23,17:25,17:52,Hanoi,HAN,Vietnam Airlines,VN7290,3,25L,Departed,VN-A877,B78X,0,passenger
2026-02-23,16:15,17:50,Vinh,VII,VietJet Air,VJ1216,1,25L,Departed,VN-A685,A321,0,passenger
2026-02-23,14:30,17:48,Chu Lai,VCL,VietJet Air,VJ378,1,25L,Departed,VN-A676,A320,0,passenger
2026-02-23,17:05,17:46,Hue,HUI,Vietnam Airlines,VN6160,3,25L,Departed,VN-A354,A321,0,passenger
2026-02-23,16:55,17:43,Bangkok,BKK,Vietnam Airlines,VN607,2,25L,Departed,VN-A324,A321,0,passenger
2026-02-23,15:55,17:41,Haiphong,HPH,VietJet Air,VJ278,1,25L,Departed,VN-A575,A21N,0,passenger
2026-02-23,16:55,17:38,Kunming,KMG,China Eastern Airlines,MU9634,2,25L,Departed,B-6249,B738,1,passenger
2026-02-23,17:00,17:36,Hanoi,HAN,Vietnam Airlines,VN254,3,25L,Departed,VN-A871,B789,1,passenger
2026-02-23,17:00,17:33,Hanoi,HAN,VietJet Air,VJ152,1,25L,Departed,VN-A552,A21N,0,passenger
2026-02-23,14:50,17:30,Hanoi,HAN,VietJet Air,VJ146,1,25L,Departed,VN-A812,A333,0,passenger
2026-02-23,17:10,17:26,Thanh Hoa,THD,Vietnam Airlines,VN7274,3,25L,Departed,VN-A617,A21N,0,passenger
2026-02-23,17:24,17:24,Pleiku,PXU,Vietnam Airlines,VN7426,3,25L,Departed,VN-B220,AT75,0,passenger
2026-02-23,16:25,17:21,Nha Trang,CXR,VietJet Air,VJ600,1,25L,Departed,VN-A634,A321,0,passenger
2026-02-23,15:55,17:18,Phnom Penh,KTI,Vietnam Airlines,VN920,2,25L,Departed,VN-A392,A321,0,passenger
2026-02-23,15:05,17:16,Dong Hoi,VDH,Vietnam Airlines,VN7408,3,25L,Departed,9H-MLX,A320,0,passenger
2026-02-23,16:45,17:14,Dong Hoi,VDH,VietJet Air,VJ1260,1,25L,Departed,VN-A630,A321,1,passenger
2026-02-23,,17:11,,,Bluesky Airways,BSF968,,25L,Departed,VN-A968,GLF6,0,business jet
2026-02-23,16:40,17:09,Kuala Lumpur,KUL,Malaysia Airlines,MH759,2,25L,Departed,9M-MXM,B738,1,passenger
2026-02-23,15:55,17:07,Chu Lai,VCL,Vietnam Airlines,VN1468,3,25L,Departed,VN-A338,A321,0,passenger
2026-02-23,16:00,17:05,Hanoi,HAN,Vietnam Airlines,VN216,3,25L,Departed,VN-A869,B789,1,passenger
2026-02-23,16:30,17:02,Dong Hoi,VDH,VietJet Air,VJ262,1,25L,Departed,LY-MLN,A320,0,passenger
2026-02-23,16:30,16:59,Siem Reap,SAI,Vietnam Airlines,VN813,2,25L,Departed,VN-A604,A321,0,passenger
2026-02-23,16:30,16:57,Qui Nhon,UIH,Bamboo Airways,QH1124,3,25L,Departed,JU-1410,A320,0,passenger
2026-02-23,15:50,16:55,Kuala Lumpur,KUL,Vietnam Airlines,VN679,2,25L,Departed,VN-A393,A321,1,passenger
2026-02-23,13:35,16:52,Taipei,TPE,VietJet Air,VJ842,2,25L,Departed,VN-A526,A21N,0,passenger
2026-02-23,16:00,16:50,Vientiane,VTE,VietJet Air,VJ1831,2,25L,Departed,VN-A535,A321,1,passenger
2026-02-23,16:10,16:47,Kuala Lumpur,KUL,AirAsia,AK523,2,25L,Departed,9M-AGY,A320,1,passenger
2026-02-23,16:20,16:45,Singapore,SIN,Vietnam Airlines,VN657,2,25L,Departed,VN-A614,A321,0,passenger
2026-02-23,15:45,16:43,Hue,HUI,Vietnam Airlines,VN1374,3,25L,Departed,VN-A619,A21N,0,passenger
2026-02-23,15:45,16:40,Taipei,TPE,EVA Air,BR396,2,25L,Departed,B-16737,B77W,1,passenger
2026-02-23,15:05,16:37,Pleiku,PXU,Vietnam Airlines,VN1422,3,25L,Departed,VN-A395,A321,0,passenger
2026-02-23,14:40,16:34,Hanoi,HAN,VietJet Air,VJ134,1,25L,Departed,LY-MLI,A320,0,passenger
2026-02-23,15:45,16:31,Haiphong,HPH,Vietnam Airlines,VN7172,3,25L,Departed,9H-MLO,A320,0,passenger
2026-02-23,16:15,16:28,Singapore,SIN,Singapore Airlines,SQ183,2,25L,Departed,9V-SMT,A359,1,passenger
2026-02-23,16:10,16:25,Guangzhou,CAN,China Southern Airlines,CZ374,2,25L,Departed,B-321Z,A21N,1,passenger
2026-02-23,13:30,16:22,Haiphong,HPH,Vietnam Airlines,VN6440,3,25L,Departed,VN-A359,A321,0,passenger
2026-02-23,15:20,16:19,Phu Quoc,PQC,VietJet Air,VJ331,1,25L,Departed,VN-A672,A320,0,passenger
2026-02-23,16:17,16:17,Nha Trang,CXR,Vietnam Airlines,VN7358,3,25L,Departed,VN-A618,A21N,0,passenger
2026-02-23,14:10,16:14,Vinh,VII,VietJet Air,VJ1210,1,25L,Departed,VN-A537,A21N,1,passenger
2026-02-23,15:20,16:11,Hanoi,HAN,VietJet Air,VJ194,1,25L,Departed,VN-A522,A321,0,passenger
2026-02-23,15:20,16:09,Perth,PER,Vietnam Airlines,VN791,2,25L,Departed,VN-A865,B789,0,passenger
2026-02-23,15:35,16:03,Hanoi,HAN,Sun PhuQuoc Airways,9G854,3,25L,Departed,VN-A281,A21N,0,passenger
2026-02-23,15:40,16:01,Singapore,SIN,Scoot,TR353,2,25L,Departed,9V-NCJ,A21N,1,passenger
2026-02-23,14:00,15:58,Phu Quoc,PQC,VietJet Air,VJ1331,1,25L,Departed,VN-A547,A21N,0,passenger
2026-02-23,15:30,15:55,Hanoi,HAN,Vietnam Airlines,VN232,3,25L,Departed,VN-A872,B78X,0,passenger
2026-02-23,15:15,15:50,Con Dao,VCS,Vietnam Airlines,VN1885,3,25L,Departed,VN-B225,AT75,0,passenger
2026-02-23,15:20,15:48,Phu Quoc,PQC,Vietnam Airlines,VN1829,3,25L,Departed,VN-A390,A321,0,passenger
2026-02-23,14:55,15:46,Con Dao,VCS,Vietnam Airlines,VN8093,3,25L,Departed,VN-B219,AT75,0,passenger
2026-02-23,15:15,15:44,Buon Ma Thuot,BMV,VietJet Air,VJ358,1,25L,Departed,VN-A642,A321,0,passenger
2026-02-23,15:25,15:41,Dong Hoi,VDH,VietJet Air,VJ1264,1,25L,Departed,VN-A524,A21N,0,passenger
2026-02-23,14:35,15:38,Hanoi,HAN,VietJet Air,VJ130,1,25L,Departed,VN-A815,A333,0,passenger
2026-02-23,15:00,15:35,Hanoi,HAN,Vietnam Airlines,VN250,3,25L,Departed,VN-A866,B789,1,passenger
2026-02-23,15:15,15:31,Da Nang,DAD,Vietnam Airlines,VN134,3,25L,Departed,VN-A603,A321,1,passenger
2026-02-23,15:10,15:28,Hong Kong,HKG,VietJet Air,VJ876,2,25L,Departed,VN-A546,A21N,0,passenger
2026-02-23,14:30,15:25,Thanh Hoa,THD,VietJet Air,VJ242,1,25L,Departed,VN-A643,A321,0,passenger
2026-02-23,13:35,15:23,Taipei,TPE,VietJet Air,VJ842,2,25L,Departed,VN-A647,A321,0,passenger
2026-02-23,13:40,15:20,Thanh Hoa,THD,Bamboo Airways,QH1172,3,25L,Departed,ER-00005,A320,0,passenger
2026-02-23,15:00,15:18,Thanh Hoa,THD,Bamboo Airways,QH1174,3,25L,Departed,VN-A585,A321,0,passenger
2026-02-23,15:00,15:13,Hanoi,HAN,Vietnam Airlines,VN7292,3,25L,Departed,VN-A888,A359,0,passenger
2026-02-23,14:20,15:09,Singapore,SIN,Vietnam Airlines,VN655,2,25L,Departed,VN-A613,A321,1,passenger
2026-02-23,15:06,15:06,Thanh Hoa,THD,VietJet Air,VJ254,1,25L,Departed,VN-A551,A21N,0,passenger
2026-02-23,14:20,15:03,Phu Quoc,PQC,Sun PhuQuoc Airways,9G1977,3,25L,Departed,VN-A282,A21N,1,passenger
2026-02-23,14:25,15:01,Vinh,VII,Vietnam Airlines,VN7262,3,25L,Departed,VN-A503,A21N,0,passenger
2026-02-23,13:50,14:58,Hong Kong,HKG,Vietnam Airlines,VN594,2,25L,Departed,VN-A356,A321,1,passenger
2026-02-23,14:35,14:55,Phnom Penh,KTI,Qatar Airways,QR970,2,25L,Departed,A7-BAJ,B77W,0,passenger
2026-02-23,14:00,14:50,Da Nang,DAD,VietJet Air,VJ632,1,25L,Departed,VN-A649,A321,0,passenger
2026-02-23,13:25,14:49,Qui Nhon,UIH,Vietravel Airlines,VU452,3,25L,Departed,VN-A289,A321,0,passenger
2026-02-23,13:50,14:46,Vinh,VII,Vietnam Airlines,VN1266,3,25L,Departed,VN-A514,A20N,0,passenger
2026-02-23,14:00,14:41,Hanoi,HAN,Vietnam Airlines,VN214,3,25L,Departed,VN-A867,B789,0,passenger
2026-02-23,14:38,14:38,Haiphong,HPH,VietJet Air,VJ1272,1,25L,Departed,VN-A661,A321,0,passenger
2026-02-23,12:10,14:35,Chu Lai,VCL,VietJet Air,VJ1374,1,25L,Departed,VN-A650,A320,0,passenger
2026-02-23,13:35,14:33,Qui Nhon,UIH,Vietnam Airlines,VN1394,3,25L,Departed,VN-A608,A321,0,passenger
2026-02-23,14:30,14:31,Shenzhen,SZX,China Southern Airlines,CZ8466,2,25L,Departed,B-6629,A321,1,passenger
2026-02-23,13:50,14:28,Hanoi,HAN,Vietravel Airlines,VU770,3,25L,Departed,VN-A129,A321,0,passenger
2026-02-23,13:10,14:25,Da Nang,DAD,VietJet Air,VJ630,1,25L,Departed,VN-A667,A321,0,passenger
2026-02-23,14:05,14:23,Seoul,ICN,Korean Air,KE472,2,25L,Departed,HL8570,B78X,0,passenger
2026-02-23,14:21,14:21,Chu Lai,VCL,VietJet Air,VJ374,1,25L,Departed,VN-A689,A320,0,passenger
2026-02-23,12:05,14:19,Bangkok,BKK,Vietravel Airlines,VU131,2,25L,Departed,VN-A136,A320,0,passenger
2026-02-23,14:00,14:17,Phu Quoc,PQC,Vietnam Airlines,VN1833,3,25L,Departed,VN-A610,A321,0,passenger
2026-02-23,13:15,14:15,Vinh,VII,Vietravel Airlines,VU550,3,25L,Departed,9H-MLW,A320,0,passenger
2026-02-23,12:40,14:13,Hue,HUI,VietJet Air,VJ308,1,25L,Departed,LY-NVE,A320,0,passenger
2026-02-23,13:35,14:11,Penang,PEN,AirAsia,AK1503,2,25L,Departed,9M-AQH,A320,0,passenger
2026-02-23,13:30,14:08,Da Nang,DAD,Vietnam Airlines,VN132,3,25L,Departed,VN-A323,A321,0,passenger
2026-02-23,13:10,14:05,Nha Trang,CXR,Vietnam Airlines,VN1344,3,25L,Departed,VN-A611,A321,0,passenger
2026-02-23,13:20,14:03,Thanh Hoa,THD,VietJet Air,VJ258,1,25L,Departed,VN-A633,A321,0,passenger
2026-02-23,13:00,14:00,Phu Quoc,PQC,Vietnam Airlines,VN1827,3,25R,Departed,VN-A615,A321,0,passenger
2026-02-23,13:25,13:57,Johor Bahru,JHB,AirAsia,AK1493,2,25L,Departed,9M-AJI,A320,1,passenger
2026-02-23,13:30,13:55,Hanoi,HAN,Bamboo Airways,QH242,3,25L,Departed,PK-BBK,B739,0,passenger
2026-02-23,13:30,13:52,Phu Quoc,PQC,VietJet Air,VJ1333,1,25L,Departed,VN-A534,A21N,0,passenger
2026-02-23,12:50,13:50,Phu Quoc,PQC,VietJet Air,VJ347,1,25L,Departed,VN-A685,A321,0,passenger
2026-02-23,12:10,13:47,Dong Hoi,VDH,Vietnam Airlines,VN7404,3,25L,Departed,9H-MLE,A320,1,passenger
2026-02-23,13:10,13:44,Shanghai,PVG,China Southern Airlines,CZ6078,2,25L,Departed,B-32L3,A21N,1,passenger
2026-02-23,11:15,13:42,Hanoi,HAN,VietJet Air,VJ188,1,25L,Departed,LY-NVG,A320,0,passenger
2026-02-23,13:00,13:39,Hanoi,HAN,Vietnam Airlines,VN248,3,25L,Departed,VN-A894,A359,0,passenger
2026-02-23,09:45,13:36,Da Nang,DAD,VietJet Air,VJ628,1,25L,Departed,VN-A632,A321,1,passenger
2026-02-23,12:00,13:34,Siem Reap,SAI,FlyOne,K6825,2,25L,Departed,ER-00011,A320,0,passenger
2026-02-23,13:00,13:32,Phnom Penh,KTI,Air Cambodia,K6817,2,25L,Departed,XU-611,AT76,0,passenger
2026-02-23,11:00,13:29,Taipei,TPE,China Airlines,CI782,2,25L,Departed,B-18002,B77W,0,passenger
2026-02-23,10:30,13:26,Chu Lai,VCL,VietJet Air,VJ1378,1,25L,Departed,VN-A676,A320,0,passenger
2026-02-23,12:10,13:23,Singapore,SIN,VietJet Air,VJ815,2,25L,Departed,VN-A641,A321,0,passenger
2026-02-23,13:21,13:21,Qui Nhon,UIH,Vietnam Airlines,VN7392,3,25L,Departed,VN-A392,A321,0,passenger
2026-02-23,12:45,13:18,Taipei,TPE,EVA Air,BR392,2,25L,Departed,B-16738,B77W,0,passenger
2026-02-23,11:40,13:16,Da Nang,DAD,VietJet Air,VJ634,1,25L,Departed,VN-A536,A21N,0,passenger
2026-02-23,12:25,13:13,Da Nang,DAD,Bamboo Airways,QH158,3,25L,Departed,VN-A227,A321,0,passenger
2026-02-23,12:25,13:11,Con Dao,VCS,Vietnam Airlines,VN8063,3,25L,Departed,VN-B221,AT75,0,passenger
2026-02-23,13:06,13:06,Tuy Hoa,TBB,Vietnam Airlines,VN7664,3,25L,Departed,VN-A604,A321,0,passenger
2026-02-23,10:55,13:04,Chu Lai,VCL,Vietnam Airlines,VN7464,3,25L,Departed,9H-MLX,A320,0,passenger
2026-02-23,12:00,12:59,Hanoi,HAN,Vietnam Airlines,VN212,3,25L,Departed,VN-A878,B78X,0,passenger
2026-02-23,12:20,12:57,Hanoi,HAN,Sun PhuQuoc Airways,9G838,3,25L,Departed,VN-A286,A21N,0,passenger
2026-02-23,12:25,12:54,Xiamen,XMN,Xiamen Air,MF894,2,25L,Departed,B-1913,B738,1,passenger
2026-02-23,12:30,12:52,Con Dao,VCS,VietJet Air,VJ119,1,25L,Departed,B-656E,AJ27,0,passenger
2026-02-23,12:15,12:49,Singapore,SIN,Singapore Airlines,SQ177,2,25L,Departed,9V-SDA,B78X,0,passenger
2026-02-23,12:15,12:47,Da Nang,DAD,Vietnam Airlines,VN6036,3,25L,Departed,VN-A354,A321,0,passenger
2026-02-23,12:10,12:44,Con Dao,VCS,Vietnam Airlines,VN1859,3,25L,Departed,VN-B225,AT75,0,passenger
2026-02-23,11:45,12:43,Thanh Hoa,THD,Vietnam Airlines,VN7272,3,25L,Departed,VN-A622,A21N,0,passenger
2026-02-23,12:10,12:39,Seoul,ICN,Asiana Airlines,OZ732,2,25L,Departed,HL8364,A21N,1,passenger
2026-02-23,11:15,12:36,Qui Nhon,UIH,VietJet Air,VJ386,1,25L,Departed,LY-MLI,A320,0,passenger
2026-02-23,12:15,12:34,Qui Nhon,UIH,Vietnam Airlines,VN1390,3,25L,Departed,VN-A393,A321,0,passenger
2026-02-23,12:31,12:31,Thanh Hoa,THD,VietJet Air,VJ1248,1,25L,Departed,VN-A662,A320,0,passenger
2026-02-23,12:05,12:28,Seoul,ICN,VietJet Air,VJ860,2,25L,Departed,VN-A539,A21N,1,passenger
2026-02-23,12:26,12:26,Qui Nhon,UIH,Vietnam Airlines,VN7390,3,25L,Departed,9H-MLO,A320,0,passenger
