Crawl_Date,Scheduled_Time,Actual_Time,Origin,IATA,Airline,Flight_No,Terminal,Arrival_Runway,Belt,Status,Tail_Number,Aircraft_Type,Category
2026-02-26,18:10,18:27,Hanoi,HAN,Vietravel Airlines,VU639,1,35L,3.0,Arrived,VN-A129,A321,passenger
2026-02-26,18:20,18:47,Hanoi,HAN,VietJet Air,VJ515,1,35L,1.0,Arrived,VN-A655,A320,passenger
2026-02-26,18:20,19:41,Bangkok,DMK,Thai Air Asia,FD638,2,35L,4.0,Delayed,HS-CBK,A20N,passenger
2026-02-26,18:25,18:49,Ho Chi Minh City,SGN,Vietnam Airlines,VN140,1,35L,4.0,Arrived,VN-A390,A321,passenger
2026-02-26,18:30,18:33,Hanoi,HAN,Vietnam Airlines,VN187,1,35L,2.0,Arrived,VN-A515,A20N,passenger
2026-02-26,19:10,19:11,Taipei,TPE,Tigerair Taiwan,IT551,2,35L,2.0,Bags Delivered,B-50005,A320,passenger
2026-02-26,19:35,20:00,Ho Chi Minh City,SGN,VietJet Air,VJ648,1,35L,4.0,On Time,VN-A538,A21N,passenger
2026-02-26,19:35,19:56,Bangkok,BKK,Vietnam Airlines,VN626,2,35L,1.0,Delayed,VN-A505,A21N,passenger
2026-02-26,19:40,20:13,Da Lat,DLI,VietJet Air,VJ728,1,35L,5.0,On Time,VN-A630,A321,passenger
2026-02-26,19:40,19:37,Seoul,ICN,Eastar Jet,ZE597,2,35L,3.0,On Time,HL8543,B38M,passenger
2026-02-26,19:45,20:26,Hanoi,HAN,Vietnam Airlines,VN6071,1,Unknown,1.0,On Time,VN-A363,A321,passenger
2026-02-26,19:55,21:15,Phu Quoc Island,PQC,VietJet Air,VJ1718,0,35L,,On Time,VN-A698,A321,general aviation
2026-02-26,20:15,20:27,Ho Chi Minh City,SGN,Vietnam Airlines,VN142,1,35L,3.0,On Time,VN-A513,A20N,passenger
2026-02-26,20:15,20:19,Haiphong,HPH,VietJet Air,VJ723,1,35L,5.0,On Time,VN-A635,A321,passenger
2026-02-26,20:30,20:20,Nha Trang,CXR,Vietnam Airlines,VN1940,1,35L,2.0,On Time,VN-A501,A21N,passenger
2026-02-26,20:30,20:30,Hanoi,HAN,Vietnam Airlines,VN195,1,35L,3.0,On Time,VN-A610,A321,passenger
2026-02-26,20:30,20:30,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,9G988,0,35L,,On Time,VN-A909,A20N,general aviation
2026-02-26,20:30,23:25,Ho Chi Minh City,SGN,Vietravel Airlines,VU684,0,Unknown,,On Time,VN-A289,A321,general aviation
2026-02-26,20:45,20:30,Seoul,ICN,Air Premia,YP621,2,35L,3.0,On Time,HL8702,B789,passenger
2026-02-26,20:50,20:50,Ho Chi Minh City,SGN,VietJet Air,VJ1624,1,35L,1.0,On Time,VN-A646,A21N,passenger
2026-02-26,21:10,22:14,Ho Chi Minh City,SGN,Vietnam Airlines,VN146,0,35L,,On Time,VN-A395,A321,general aviation
2026-02-26,21:20,22:25,Ho Chi Minh City,SGN,Vietnam Airlines,VN7136,0,35L,,On Time,VN-A393,A321,general aviation
2026-02-26,21:20,22:15,Hanoi,HAN,VietJet Air,VJ519,0,35L,,On Time,VN-A523,A21N,general aviation
2026-02-26,21:25,21:25,Seoul,ICN,Parata Air,WE201,2,35L,4.0,On Time,HL8709,A332,passenger
2026-02-26,21:30,21:30,Seoul,ICN,Korean Air,KE459,2,35L,2.0,On Time,HL7702,A333,passenger
2026-02-26,21:30,21:30,Manila,MNL,Cebu Pacific,5J5756,2,35L,1.0,On Time,RP-C4141,A21N,passenger
2026-02-26,21:45,21:43,Seoul,ICN,Asiana Airlines,OZ755,2,35L,3.0,On Time,HL8258,A333,passenger
2026-02-26,22:00,22:00,Daegu,TAE,T'Way Air,TW29,2,35L,4.0,On Time,HL8095,B738,passenger
2026-02-26,22:00,22:25,Ho Chi Minh City,SGN,VietJet Air,VJ646,0,35L,,On Time,LY-MLN,A320,general aviation
2026-02-26,22:20,22:20,Seoul,ICN,T'Way Air,TW11,2,35L,2.0,On Time,HL8070,B738,passenger
2026-02-26,22:25,22:25,Macau,MFM,Air Macau,NX976,0,35L,1.0,On Time,B-MCL,A20N,general aviation
2026-02-26,22:25,23:05,Ho Chi Minh City,SGN,VietJet Air,VJ1622,0,35L,,On Time,VN-A670,A321,general aviation
2026-02-26,22:25,22:25,Ho Chi Minh City,SGN,Vietnam Airlines,VN148,0,35L,,On Time,VN-A390,A321,general aviation
2026-02-26,22:40,22:40,Ho Chi Minh City,SGN,Vietnam Airlines,VN7122,0,35L,,On Time,9H-MLE,A320,general aviation
2026-02-26,22:45,22:45,Ho Chi Minh City,SGN,VietJet Air,VJ640,0,35L,,On Time,VN-A642,A321,general aviation
2026-02-26,22:55,22:55,Ho Chi Minh City,SGN,Vietnam Airlines,VN6528,0,Unknown,,On Time,VN-A354,A321,general aviation
2026-02-26,23:00,23:00,Hanoi,HAN,VietJet Air,VJ521,0,Unknown,,On Time,VN-A651,A321,general aviation
2026-02-26,23:00,23:00,Macau,MFM,Air Macau,NX978,0,35L,1.0,On Time,B-MCG,A321,general aviation
2026-02-26,23:35,23:35,Ho Chi Minh City,SGN,Vietnam Airlines,VN7140,0,35L,,On Time,VN-A334,A321,general aviation
2026-02-26,23:35,23:35,Ho Chi Minh City,SGN,Vietnam Airlines,VN7120,0,35L,,On Time,VN-A617,A21N,general aviation
2026-02-26,23:40,23:40,Seoul,ICN,Air Seoul,RS511,2,35L,2.0,On Time,HL8255,A321,passenger
2026-02-26,23:40,23:40,Busan,PUS,Jin Air,LJ183,2,35L,4.0,On Time,HL7786,B738,passenger
2026-02-26,23:50,23:50,Busan,PUS,Air Busan,BX773,0,35L,1.0,On Time,HL8328,A320,general aviation
2026-02-27,00:05,02:34,Hanoi,HAN,VietJet Air,VJ523,1,35L,3.0,Arrived,VN-A522,A320,passenger
2026-02-27,00:05,00:14,Busan,PUS,Jin Air,LJ111,2,35L,2.0,Bags Delivered,HL8246,B738,passenger
2026-02-27,00:20,02:28,Ho Chi Minh City,SGN,VietJet Air,VJ636,0,35L,,Arrived,VN-A649,A321,general aviation
2026-02-27,00:20,01:11,Ho Chi Minh City,SGN,VietJet Air,VJ644,0,35L,,Arrived,VN-A635,A21N,general aviation
2026-02-27,00:20,00:01,Seoul,ICN,Eastar Jet,ZE593,2,35L,1.0,Bags Delivered,HL8375,B738,passenger
2026-02-27,00:30,00:25,Seoul,ICN,Jeju Air,7C2217,2,35L,1.0,Bags Delivered,HL8555,B38M,passenger
2026-02-27,00:45,00:55,Cheongju,CJJ,Aero-K Airlines,RF531,2,35L,3.0,Bags Delivered,HL8386,A320,passenger
2026-02-27,00:55,02:25,Ho Chi Minh City,SGN,Vietravel Airlines,VU670,0,Unknown,,,,,general aviation
2026-02-27,01:00,00:42,Busan,PUS,Air Busan,BX7315,0,35L,4.0,Bags Delivered,HL8256,A321,general aviation
2026-02-27,01:10,01:08,Busan,PUS,Korean Air,KE2093,2,35L,2.0,Bags Delivered,HL7720,A333,passenger
2026-02-27,01:10,01:31,Ho Chi Minh City,SGN,Vietnam Airlines,VN7146,0,35L,,Arrived,VN-A332,A321,general aviation
2026-02-27,01:35,02:57,Ho Chi Minh City,SGN,Vietnam Airlines,VN7102,0,35L,,Arrived,VN-A395,A321,general aviation
2026-02-27,01:45,01:37,Seoul,ICN,VietJet Air,VJ875,2,35R,4.0,Bags Delivered,VN-A640,A321,passenger
2026-02-27,02:50,03:25,Ho Chi Minh City,SGN,Vietnam Airlines,VN7106,0,35L,,Arrived,VN-A353,A321,general aviation
2026-02-27,02:55,03:47,Ho Chi Minh City,SGN,Vietnam Airlines,VN7104,0,35L,,Arrived,VN-A390,A321,general aviation
2026-02-27,03:35,03:33,Ho Chi Minh City,SGN,Vietnam Airlines,VN7110,0,35L,,Arrived,VN-A619,A21N,general aviation
2026-02-27,04:00,04:00,Manila,MNL,VietJet Air,VJ8021,2,35L,3.0,Arrived,VN-A630,A321,passenger
2026-02-27,04:05,03:38,Ho Chi Minh City,SGN,Vietnam Airlines,VN7108,0,35L,,Arrived,VN-A398,A321,general aviation
2026-02-27,04:25,05:18,Ho Chi Minh City,SGN,Bamboo Airways,QH194,0,35L,,On Time,VN-A585,A321,general aviation
2026-02-27,05:15,04:57,Ho Chi Minh City,SGN,Vietnam Airlines,VN7142,0,35L,,Arrived,VN-A606,A321,general aviation
2026-02-27,05:20,04:52,Ho Chi Minh City,SGN,Vietnam Airlines,VN7130,0,35L,,Arrived,VN-A393,A321,general aviation
2026-02-27,06:00,05:45,Ho Chi Minh City,SGN,Vietnam Airlines,VN7148,0,35L,,Arrived,VN-A622,A21N,general aviation
2026-02-27,06:35,06:25,Ho Chi Minh City,SGN,VietJet Air,VJ1628,1,35L,5.0,Arrived,VN-A673,A321,passenger
2026-02-27,06:45,07:44,Hanoi,HAN,VietJet Air,VJ509,1,35L,3.0,Arrived,VN-A666,A320,passenger
2026-02-27,07:10,07:19,Hanoi,HAN,VietJet Air,VJ503,1,35L,5.0,Arrived,VN-A657,A321,passenger
2026-02-27,07:25,07:09,Hanoi,HAN,Vietnam Airlines,VN157,1,35L,2.0,Arrived,VN-A613,A321,passenger
2026-02-27,07:25,07:15,Ho Chi Minh City,SGN,Vietnam Airlines,VN106,1,35L,3.0,Arrived,VN-A609,A321,passenger
2026-02-27,07:35,07:30,Hanoi,HAN,Sun PhuQuoc Airways,9G907,1,35L,1.0,Arrived,VN-A281,A21N,passenger
2026-02-27,07:40,07:27,Ho Chi Minh City,SGN,Bamboo Airways,QH150,1,35L,4.0,Arrived,JU-1410,A320,passenger
2026-02-27,07:45,07:39,Hanoi,HAN,Vietravel Airlines,VU635,1,35L,2.0,Arrived,VN-A129,A321,passenger
2026-02-27,07:50,07:51,Ho Chi Minh City,SGN,VietJet Air,VJ620,1,35L,4.0,Arrived,VN-A685,A321,passenger
2026-02-27,08:20,08:21,Ho Chi Minh City,SGN,Vietnam Airlines,VN110,1,35L,5.0,Arrived,VN-A619,A21N,passenger
2026-02-27,08:40,09:46,Ho Chi Minh City,SGN,VietJet Air,VJ622,1,35L,2.0,Arrived,VN-A630,A321,passenger
2026-02-27,09:05,09:15,Bangkok,DMK,Thai Air Asia,FD634,2,35L,3.0,Bags Delivered,HS-EAB,A21N,passenger
2026-02-27,09:10,08:58,Haiphong,HPH,Vietnam Airlines,VN1671,1,35L,1.0,Arrived,VN-A606,A321,passenger
2026-02-27,09:10,09:02,Hanoi,HAN,Vietnam Airlines,VN163,1,35L,4.0,Arrived,VN-A399,A321,passenger
2026-02-27,09:20,08:55,Seoul,ICN,VietJet Air,VJ881,2,35L,2.0,Bags Delivered,VN-A542,A321,passenger
2026-02-27,09:20,09:10,Hong Kong,HKG,Hong Kong Express Airways,UO552,2,35L,1.0,Bags Delivered,B-LCS,A20N,passenger
2026-02-27,09:25,09:33,Phu Quoc Island,PQC,VietJet Air,VJ716,1,35L,4.0,Arrived,VN-A645,A321,passenger
2026-02-27,09:25,09:35,Ho Chi Minh City,SGN,Vietnam Airlines,VN112,1,35L,3.0,Arrived,VN-A614,A321,passenger
2026-02-27,09:25,09:42,Ho Chi Minh City,SGN,Bamboo Airways,QH190,1,35L,1.0,On Time,VN-A227,A321,passenger
2026-02-27,09:40,09:57,Ho Chi Minh City,SGN,VietJet Air,VJ624,1,35L,4.0,Arrived,VN-A538,A21N,passenger
2026-02-27,09:40,09:15,Hanoi,HAN,Vietnam Airlines,VN6081,1,Unknown,5.0,On Time,VN-A363,A321,passenger
2026-02-27,09:55,11:10,Bangkok,BKK,Thai Vietjet,VZ964,2,35L,4.0,Bags Delivered,HS-VKS,A320,passenger
2026-02-27,10:05,11:40,Seoul,ICN,VietJet Air,VJ879,2,35L,1.0,Bags Delivered,VN-A651,A321,passenger
2026-02-27,10:20,15:40,Ho Chi Minh City,SGN,Vietravel Airlines,VU672,1,35L,2.0,Arrived,VN-A129,A321,passenger
2026-02-27,10:25,10:21,Ho Chi Minh City,SGN,Vietnam Airlines,VN118,1,35L,4.0,Arrived,VN-A324,A321,passenger
2026-02-27,10:40,11:25,Kuala Lumpur,KUL,Air Asia,AK642,2,35L,3.0,Bags Delivered,9M-AGL,A20N,passenger
2026-02-27,10:45,10:32,Nha Trang,CXR,Vietnam Airlines,VN7942,1,35L,3.0,Arrived,VN-A512,A21N,passenger
2026-02-27,10:45,11:03,Ho Chi Minh City,SGN,VietJet Air,VJ626,1,35L,1.0,Arrived,VN-A543,A21N,passenger
2026-02-27,10:50,11:51,Hanoi,HAN,VietJet Air,VJ527,1,35L,1.0,Arrived,VN-A661,A321,passenger
2026-02-27,10:55,10:55,Seoul,ICN,T'Way Air,TW7,2,35L,3.0,Bags Delivered,HL8513,B38M,passenger
2026-02-27,11:00,10:45,Singapore,SIN,Singapore Airlines,SQ172,2,35L,1.0,Bags Delivered,9V-MBQ,B38M,passenger
2026-02-27,11:00,11:15,Busan,PUS,VietJet Air,VJ989,2,35L,1.0,Bags Delivered,VN-A634,A321,passenger
2026-02-27,11:05,12:44,Ho Chi Minh City,SGN,VietJet Air,VJ628,1,35L,4.0,Arrived,VN-A642,A321,passenger
2026-02-27,11:15,10:50,Manila,MNL,Philippine Airlines,PR585,2,35L,2.0,Bags Delivered,RP-C9903,A321,passenger
2026-02-27,11:25,11:25,Ho Chi Minh City,SGN,Vietnam Airlines,VN122,1,35L,4.0,Arrived,VN-A395,A321,passenger
2026-02-27,11:35,11:47,Hanoi,HAN,Vietnam Airlines,VN165,1,35L,5.0,Arrived,VN-A325,A321,passenger
2026-02-27,11:40,11:30,Hong Kong,HKG,Hong Kong Express Airways,UO502,2,35L,4.0,Bags Delivered,B-LCL,A20N,passenger
2026-02-27,11:40,11:35,Taipei,TPE,Eva Air,BR383,2,35L,2.0,Bags Delivered,B-16208,A321,passenger
2026-02-27,11:50,12:00,Kuala Lumpur,KUL,Air Asia,AK648,2,35L,3.0,Bags Delivered,9M-RAK,A20N,passenger
2026-02-27,11:50,12:29,Hanoi,HAN,VietJet Air,VJ507,1,35L,3.0,Arrived,VN-A636,A321,passenger
2026-02-27,11:55,12:14,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,9G964,1,35L,2.0,Arrived,VN-A281,A21N,passenger
2026-02-27,12:05,12:40,Kuala Lumpur,KUL,Batik Air Malaysia,OD502,2,35L,1.0,Bags Delivered,9M-LRS,B38M,passenger
2026-02-27,12:10,13:10,Bangkok,DMK,Thai Air Asia,FD636,2,35L,1.0,Bags Delivered,HS-CBL,A320,passenger
2026-02-27,12:20,12:38,Hanoi,HAN,Vietnam Airlines,VN167,1,35L,5.0,Arrived,VN-A327,A321,passenger
2026-02-27,12:25,13:01,Ho Chi Minh City,SGN,Vietnam Airlines,VN126,1,35L,5.0,Arrived,VN-A335,A321,passenger
2026-02-27,12:30,13:00,Seoul,ICN,Jin Air,LJ81,2,35L,3.0,Bags Delivered,HL8012,B738,passenger
2026-02-27,12:30,12:45,Bangkok,BKK,Thai Vietjet,VZ960,2,35L,2.0,Bags Delivered,HS-VZF,B38M,passenger
2026-02-27,12:30,13:29,Phu Quoc Island,PQC,VietJet Air,VJ718,1,35L,2.0,Arrived,VN-A685,A321,passenger
2026-02-27,12:40,12:34,Da Lat,DLI,Vietnam Airlines,VN1954,1,35L,1.0,Arrived,VN-A606,A321,passenger
2026-02-27,12:40,12:50,Hong Kong,HKG,Hong Kong Express Airways,UO566,2,35L,3.0,Bags Delivered,B-LEI,A321,passenger
2026-02-27,13:00,14:29,Ho Chi Minh City,SGN,VietJet Air,VJ634,1,35L,4.0,Arrived,VN-A635,A321,passenger
2026-02-27,13:05,12:55,Singapore,SIN,VietJet Air,VJ970,2,35L,4.0,Bags Delivered,VN-A640,A321,passenger
2026-02-27,13:05,12:25,Osaka,KIX,Vietnam Airlines,VN337,2,35L,4.0,Bags Delivered,VN-A334,A321,passenger
2026-02-27,13:10,13:15,Tokyo,NRT,Vietnam Airlines,VN319,2,35L,4.0,Bags Delivered,VN-A610,A321,passenger
2026-02-27,13:10,13:15,Hanoi,HAN,Vietnam Airlines,VN169,1,35L,5.0,Arrived,VN-A608,A321,passenger
2026-02-27,13:10,13:20,Seoul,ICN,Vietnam Airlines,VN431,2,35L,2.0,Bags Delivered,VN-A501,A21N,passenger
2026-02-27,13:25,13:32,Haiphong,HPH,VietJet Air,VJ721,1,35L,3.0,Arrived,VN-A630,A321,passenger
2026-02-27,13:25,13:30,Seoul,ICN,Jeju Air,7C2211,2,35L,1.0,Bags Delivered,HL8089,B738,passenger
2026-02-27,13:40,13:40,Kuala Lumpur,KUL,Malaysia Airlines,MH748,2,35L,3.0,Bags Delivered,9M-MXS,B738,passenger
2026-02-27,13:40,13:58,Ho Chi Minh City,SGN,Vietnam Airlines,VN6036,1,35L,5.0,On Time,VN-A354,A321,passenger
2026-02-27,14:15,14:05,Seoul,ICN,Korean Air,KE457,2,35L,2.0,Bags Delivered,HL8027,A333,passenger
2026-02-27,14:25,14:11,Hanoi,HAN,Vietnam Airlines,VN171,1,Unknown,5.0,Arrived,VN-A615,A321,passenger
2026-02-27,14:30,14:58,Vinh,VII,Vietnam Airlines,VN7053,1,35L,5.0,Arrived,VN-A622,A21N,passenger
2026-02-27,14:30,16:21,Ho Chi Minh City,SGN,VietJet Air,VJ630,1,35L,1.0,Arrived,VN-A543,A21N,passenger
2026-02-27,14:50,15:17,Ho Chi Minh City,SGN,Vietnam Airlines,VN132,1,35L,3.0,Arrived,VN-A396,A321,passenger
2026-02-27,14:55,15:29,Ho Chi Minh City,SGN,Bamboo Airways,QH158,1,35L,4.0,Arrived,PK-BBK,B739,passenger
2026-02-27,15:15,15:40,Kuala Lumpur,KUL,Air Asia,AK640,2,35L,4.0,Bags Delivered,9M-AQQ,A320,passenger
2026-02-27,15:20,16:30,Ho Chi Minh City,SGN,VietJet Air,VJ632,1,35L,5.0,Arrived,VN-A645,A321,passenger
2026-02-27,15:25,15:34,Hanoi,HAN,VietJet Air,VJ513,1,35L,1.0,Arrived,VN-A546,A21N,passenger
2026-02-27,15:35,15:12,Siem Reap,SAI,Air Cambodia,K6840,2,35L,3.0,Bags Delivered,ER-00011,A320,passenger
2026-02-27,15:40,15:34,Singapore,SIN,Singapore Airlines,SQ174,2,35L,1.0,Bags Delivered,9V-MBH,B38M,passenger
2026-02-27,15:40,16:40,Hanoi,HAN,VietJet Air,VJ511,1,35L,2.0,Arrived,VN-A636,A321,passenger
2026-02-27,15:55,15:52,Hong Kong,HKG,Hong Kong Airlines,HX548,0,35L,2.0,Bags Delivered,B-LPR,A321,general aviation
2026-02-27,16:05,17:11,Hanoi,HAN,Bamboo Airways,QH135,1,35L,5.0,Arrived,VN-A227,A321,passenger
2026-02-27,16:05,16:13,Hanoi,HAN,Sun PhuQuoc Airways,9G927,1,35L,2.0,Arrived,VN-A281,A21N,passenger
2026-02-27,16:10,15:55,Kuala Lumpur,KUL,VietJet Air,VJ824,2,35L,4.0,Bags Delivered,VN-A542,A321,passenger
2026-02-27,16:25,16:23,Taipei,TPE,China Airlines,CI789,2,35L,1.0,Bags Delivered,B-18108,A21N,passenger
2026-02-27,16:30,16:50,Hanoi,HAN,Vietnam Airlines,VN173,1,35L,4.0,Arrived,VN-A327,A321,passenger
2026-02-27,16:35,17:20,Ho Chi Minh City,SGN,Vietnam Airlines,VN134,1,35L,3.0,Arrived,VN-A332,A321,passenger
2026-02-27,16:35,16:46,Singapore,SIN,Scoot,TR314,2,35L,3.0,Bags Delivered,9V-NCH,A21N,passenger
2026-02-27,16:40,17:41,Macau,MFM,VietJet Air,VJ8891,2,35L,2.0,Bags Delivered,VN-A642,A321,passenger
2026-02-27,16:45,16:54,Ho Chi Minh City,SGN,VietJet Air,VJ638,1,35L,1.0,Arrived,VN-A673,A321,passenger
2026-02-27,16:55,17:39,Can Tho,VCA,Vietnam Airlines,VN1440,1,35L,4.0,Arrived,VN-A606,A321,passenger
2026-02-27,17:00,17:53,Can Tho,VCA,VietJet Air,VJ704,1,35L,1.0,Arrived,VN-A685,A321,passenger
2026-02-27,17:15,16:59,Taipei,TPE,Starlux Airlines,JX703,0,35L,4.0,Bags Delivered,B-58213,A21N,general aviation
2026-02-27,17:25,17:33,Buon Ma Thuot,BMV,Vietnam Airlines,VN7912,1,35L,2.0,Arrived,VN-A501,A21N,passenger
2026-02-27,17:30,17:50,Bangkok,BKK,Thai Vietjet,VZ962,2,35L,4.0,Bags Delivered,HS-VZF,B38M,passenger
2026-02-27,17:35,17:57,Ho Chi Minh City,SGN,Vietnam Airlines,VN136,1,35L,5.0,Arrived,VN-A610,A321,passenger
2026-02-27,17:35,17:31,Hanoi,HAN,Vietnam Airlines,VN179,1,35L,1.0,Arrived,VN-A514,A20N,passenger
2026-02-27,17:45,17:37,Hong Kong,HKG,Hong Kong Express Airways,UO558,2,35L,3.0,Bags Delivered,B-HTH,A321,passenger
2026-02-27,18:10,23:43,Hanoi,HAN,Vietravel Airlines,VU639,1,35L,5.0,Arrived,VN-A129,A321,passenger
2026-02-27,18:15,19:25,Ho Chi Minh City,SGN,Vietnam Airlines,VN140,1,35L,4.0,Arrived,VN-A353,A321,passenger
2026-02-27,18:20,18:16,Bangkok,DMK,Thai Air Asia,FD638,2,35L,1.0,Bags Delivered,HS-CBK,A20N,passenger
2026-02-27,18:30,18:34,Hanoi,HAN,Vietnam Airlines,VN187,1,35L,2.0,Arrived,VN-A515,A20N,passenger
2026-02-27,18:35,18:38,Hanoi,HAN,Vietnam Airlines,VN7187,1,35L,1.0,Arrived,VN-A512,A21N,passenger
2026-02-27,19:00,19:00,Yangon,RGN,Myanmar Airways International,8M454,2,35L,2.0,Bags Delivered,XY-ALO,E190,passenger
2026-02-27,19:10,19:26,Taipei,TPE,Tigerair Taiwan,IT551,2,35L,3.0,Bags Delivered,B-50005,A320,passenger
2026-02-27,19:10,20:17,Ho Chi Minh City,SGN,Bamboo Airways,QH154,1,35L,2.0,Arrived,VN-A585,A321,passenger
2026-02-27,19:35,20:28,Ho Chi Minh City,SGN,VietJet Air,VJ648,1,35L,4.0,Arrived,VN-A667,A321,passenger
2026-02-27,19:35,19:35,Bangkok,BKK,Vietnam Airlines,VN626,2,35L,1.0,Bags Delivered,VN-A608,A321,passenger
2026-02-27,19:40,21:09,Da Lat,DLI,VietJet Air,VJ728,1,35L,1.0,Arrived,VN-A636,A321,passenger
2026-02-27,19:40,19:33,Seoul,ICN,Eastar Jet,ZE597,2,35L,4.0,Bags Delivered,HL8544,B38M,passenger
2026-02-27,19:45,19:45,Hong Kong,HKG,Hong Kong Airlines,HX544,0,35L,2.0,Bags Delivered,B-LPN,A320,general aviation
2026-02-27,19:45,19:53,Hanoi,HAN,Vietnam Airlines,VN6071,1,35L,3.0,Arrived,VN-A363,A321,passenger
2026-02-27,19:55,21:42,Phu Quoc Island,PQC,VietJet Air,VJ1718,1,35L,2.0,Arrived,VN-A698,A321,passenger
2026-02-27,20:15,23:07,Ho Chi Minh City,SGN,Vietnam Airlines,VN142,1,35L,4.0,Arrived,VN-A513,A20N,passenger
2026-02-27,20:15,20:32,Haiphong,HPH,VietJet Air,VJ723,1,35L,5.0,Arrived,VN-A635,A321,passenger
2026-02-27,20:30,05:00,Ho Chi Minh City,SGN,Vietravel Airlines,VU684,1,35L,5.0,On Time,9H-MLW,A320,passenger
2026-02-27,20:30,20:24,Hanoi,HAN,Vietnam Airlines,VN195,1,35L,3.0,Arrived,VN-A601,A321,passenger
2026-02-27,20:30,21:05,Nha Trang,CXR,Vietnam Airlines,VN1940,1,35L,4.0,Arrived,VN-A606,A321,passenger
2026-02-27,20:30,20:09,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,9G988,0,35L,,Arrived,VN-A909,A20N,general aviation
2026-02-27,20:45,20:45,Taichung,RMQ,VietJet Air,VJ8511,2,35L,3.0,Bags Delivered,VN-A630,A321,passenger
2026-02-27,20:50,22:37,Ho Chi Minh City,SGN,VietJet Air,VJ1624,1,35L,3.0,Arrived,VN-A648,A321,passenger
2026-02-27,21:05,21:27,Hanoi,HAN,VietJet Air,VJ519,1,35L,5.0,Arrived,VN-A554,A21N,passenger
2026-02-27,21:10,22:32,Ho Chi Minh City,SGN,Vietnam Airlines,VN146,1,35L,1.0,Arrived,VN-A625,A21N,passenger
2026-02-27,21:25,21:36,Seoul,ICN,Parata Air,WE201,2,35L,4.0,Bags Delivered,HL8709,A332,passenger
2026-02-27,21:30,22:19,Hanoi,HAN,VietJet Air,VJ515,1,35L,5.0,Arrived,VN-A642,A321,passenger
2026-02-27,21:30,21:17,Bangkok,BKK,Emirates,EK370,2,35L,3.0,Bags Delivered,A6-EPG,B77W,passenger
2026-02-27,21:30,21:34,Manila,MNL,Cebu Pacific,5J5756,2,35L,2.0,Bags Delivered,RP-C4145,A21N,passenger
2026-02-27,21:30,21:13,Seoul,ICN,Korean Air,KE459,2,35L,2.0,Bags Delivered,HL7584,A333,passenger
2026-02-27,21:45,21:30,Seoul,ICN,Asiana Airlines,OZ755,2,35L,1.0,Bags Delivered,HL8258,A333,passenger
2026-02-27,22:00,21:38,Daegu,TAE,T'Way Air,TW29,2,35L,4.0,Bags Delivered,HL8000,B738,passenger
2026-02-27,22:00,23:59,Ho Chi Minh City,SGN,VietJet Air,VJ646,1,35L,1.0,Arrived,LY-MLN,A320,passenger
2026-02-27,22:15,22:26,Ho Chi Minh City,SGN,Vietnam Airlines,VN148,1,35L,4.0,Arrived,VN-A357,A321,passenger
2026-02-27,22:20,21:58,Seoul,ICN,T'Way Air,TW11,2,35L,3.0,Bags Delivered,HL8069,B738,passenger
2026-02-27,22:25,23:16,Ho Chi Minh City,SGN,VietJet Air,VJ1622,0,35L,,Arrived,VN-A655,A320,general aviation
2026-02-27,22:25,22:36,Macau,MFM,Air Macau,NX976,0,35L,1.0,Bags Delivered,B-MBA,A321,general aviation
2026-02-27,22:30,22:47,Hanoi,HAN,Vietnam Airlines,VN7193,1,35L,2.0,Arrived,VN-A605,A321,passenger
2026-02-27,22:30,22:52,Hanoi,HAN,VietJet Air,VJ521,1,35L,3.0,Arrived,VN-A526,A21N,passenger
2026-02-27,22:40,22:28,Ho Chi Minh City,SGN,Vietnam Airlines,VN7122,0,35L,,Arrived,9H-MLO,A320,general aviation
2026-02-27,22:45,23:48,Ho Chi Minh City,SGN,VietJet Air,VJ640,1,35L,5.0,Arrived,VN-A653,A21N,passenger
2026-02-27,22:55,23:25,Ho Chi Minh City,SGN,Vietnam Airlines,VN6528,1,Unknown,3.0,On Time,VN-A354,A321,passenger
2026-02-27,23:00,23:00,Macau,MFM,Air Macau,NX978,0,35L,2.0,Bags Delivered,B-MBO,A20N,general aviation
2026-02-27,23:10,23:10,Macau,MFM,VietJet Air,VJ8893,0,Unknown,,,,,general aviation
2026-02-27,23:35,23:34,Ho Chi Minh City,SGN,Vietnam Airlines,VN7140,0,35L,,Arrived,VN-A336,A321,general aviation
2026-02-27,23:40,23:59,Seoul,ICN,Air Seoul,RS511,2,35L,4.0,Delayed,HL7790,A321,passenger
2026-02-27,23:40,23:40,Busan,PUS,Jin Air,LJ183,2,35L,4.0,Arrived,HL8225,B738,passenger
2026-02-27,23:50,00:35,Taipei,TPE,Bamboo Airways,QH9551,2,Unknown,4.0,Delayed,VN-A227,A321,passenger
2026-02-27,23:50,23:27,Busan,PUS,Air Busan,BX773,0,35L,3.0,Bags Delivered,HL8309,A320,general aviation
2026-02-28,00:00,00:47,Ho Chi Minh City,SGN,VietJet Air,VJ642,0,35L,,Arrived,VN-A635,A321,general aviation
2026-02-28,00:05,00:10,Busan,PUS,Jin Air,LJ111,2,35L,3.0,Bags Delivered,HL8015,B738,passenger
